,Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,MLBID
371,Jesse Winker,,67.2084,262.506,223.832,52.2935,34.6252,9.92351,0.878613,6.86624,29.8872,27.7768,32.5198,1.17972,58.6474,3.30867,2.19304,0.652301,3.99141,3.85417,1.19577,0.233629,0.12388212078962005,0.2234135600710079,0.554497,0.336532,0.377842,0.316179,0.714373,0.144213,4.13473,0.283016,-0.726356,-0.17618,31.6828,0.665767,101.907,-0.902537,-0.546544,-0.3110213875770569,-6.172388076782227,0.245644,999.0,2.30867,-1.85754,1.05373,2.30867,1.85754,3.59503,280.5,4.186567164,280.5,4.186567164,,,,,,,,,,,,,,,,,,,Jesse Winker,13590,608385,608385.0
373,Otto Kemp,PHI,61.929,238.606,213.148,50.0058,31.2277,10.7606,0.929651,7.08783,28.9946,28.0289,16.4331,0.833364,67.9007,6.9394,1.94848,0.136855,3.29843,4.17215,1.56613,0.234606,0.06887127733585911,0.28457247512635897,0.242017,0.307706,0.393572,0.306098,0.701278,0.158967,5.06897,0.30632,-0.0810037,-0.161881,26.8455,-1.34768,93.6619,-0.242884,-0.643204,-2.035270169377327,-3.566506266593933,0.239074,999.0,1.91567,0.0877118,1.08953,1.91567,-0.0877118,3.54729,241.4,3.893548387,241.4,3.893548387,,,,,,,,,,,,,,,,,,,Otto Kemp,31792,805249,805249.0
374,Leo Jimenez,TOR,35.5301,121.463,106.63,24.526,16.9276,4.91986,0.137456,2.54107,13.2347,11.7747,8.94361,0.0715806,27.8032,3.68728,1.28972,0.911754,2.56246,0.688645,0.232295,0.230009,0.07363238187760882,0.22890262878407416,0.321675,0.308225,0.350219,0.292908,0.658444,0.120209,3.23129,0.283399,-0.0760927,-0.152063,12.365,-1.9868,86.921,-0.228156,-0.934924,-2.10051666200161,0.2115310430526733,0.234456,999.0,2.89762,-0.295009,1.61633,2.89762,0.295009,2.8449,116.6,3.238888888,116.6,3.238888888,,,,,,,,,,,,,,,,,,,Leo Jimenez,23782,677870,677870.0
375,Max Kepler,,36.0075,143.652,128.361,30.0378,18.9006,5.98207,0.171407,4.9837,16.5572,16.6247,12.7493,0.422592,29.2178,1.264,1.12527,0.15216,2.17713,0.911925,0.143226,0.23401,0.0887512878344889,0.20339292178319832,0.436356,0.306977,0.399762,0.307731,0.706739,0.165751,3.17502,0.262939,-0.198508,-0.0907662,16.3526,-0.620943,96.1034,-0.289275,0.0461228,-0.9508504867553712,-1.6208904050290585,0.234301,999.0,2.80189,0.0486867,1.4891,2.80189,-0.0486867,3.01453,148.3,4.119444444,148.3,4.119444444,,,,,,,,,,,,,,,,,,,Max Kepler,12144,596146,596146.0
376,Mauricio Dubon,ATL,89.651,338.226,314.847,79.5342,58.0598,15.3834,1.17456,4.91639,36.4036,32.5716,16.9305,0.126475,42.6682,1.6957,2.74631,2.00677,6.55009,3.13072,0.933547,0.252612,0.05005676677724361,0.1261529273326119,0.396793,0.291953,0.355779,0.283295,0.647732,0.103167,4.11588,0.276354,-0.0211212,-0.261581,31.7916,-8.17244,79.1802,-0.282702,-1.61849,-8.628703624010086,-0.3710711002349853,0.230519,999.0,2.8674,1.81736,1.03383,2.8674,-1.81736,3.62156,289.1,3.212222222,289.1,3.212222222,,,,,,,,,,,,,,,,,,,Mauricio Dubon,16530,643289,643289.0
377,Tim Tawa,ARI,51.7932,192.656,174.019,38.6127,24.9103,7.81968,0.785271,5.09745,21.0888,19.7125,14.8617,0.0229797,49.955,1.56701,1.30583,0.902545,3.2319,4.4782,1.23954,0.221888,0.0771411219998339,0.25929636242836973,0.297501,0.287042,0.363726,0.285781,0.650769,0.141838,5.21083,0.278661,-0.169238,0.115272,18.4977,-4.26611,80.3703,-0.0539658,1.02085,-4.536148808896542,0.3547849655151367,0.227988,999.0,1.99688,1.90029,1.33053,1.99688,-1.90029,3.22596,176.1,3.386538461,176.1,3.386538461,,,,,,,,,,,,,,,,,,,Tim Tawa,29571,694374,694374.0
379,Kristian Campbell,BOS,31.5234,123.374,109.406,26.583,18.595,5.03048,0.151806,2.80575,14.0446,12.4692,11.4908,0.108801,31.8283,2.0679,0.330525,0.0785239,2.09617,1.6549,0.456643,0.242975,0.09313793830142494,0.2579822328853729,0.361024,0.325573,0.368666,0.308696,0.694239,0.125691,3.7617,0.316596,-0.0413142,-0.0675718,14.1409,-0.436686,92.9965,-0.108886,0.168659,-1.12726528942585,-0.916547268629074,0.225345,737.7999877929688,4.01765,1.22955,1.66109,4.01765,-1.22955,2.78522,127.7,3.990625,127.7,3.990625,,,,,,,,,,,,,,,,,,,Kristian Campbell,33644,692225,692225.0
380,Jose Iglesias,,45.5342,159.556,146.617,37.2895,28.3768,6.90958,0.224654,1.7785,15.9861,14.9725,8.348,0.105843,27.1096,2.59738,0.953817,1.03965,3.42848,1.97746,0.55421,0.254333,0.05232018852315175,0.1699064905111685,0.307936,0.30429,0.340915,0.285619,0.645205,0.0865819,3.74592,0.29921,-0.152647,-0.0903596,15.2985,-3.55423,80.9135,-0.243006,-0.545339,-3.84236453473568,0.625808835029602,0.2234,999.0,2.10761,0.358286,1.64686,2.10761,-0.358286,2.80418,133.3,2.897826086,133.3,2.897826086,,,,,,,,,,,,,,,,,,,Jose Iglesias,10231,578428,578428.0
382,Jonny DeLuca,TB,72.5668,279.236,255.111,58.1953,38.5959,11.01,2.31941,6.27003,30.3319,27.7263,18.677,0.638097,59.2407,3.21055,1.46127,0.776313,2.42373,10.371,2.00786,0.228118,0.06688607486140756,0.21215280264722314,0.315273,0.287593,0.363192,0.284654,0.650785,0.135074,6.42813,0.271773,-0.415039,0.856859,26.5551,-6.4388,80.251,0.441819,0.116093,-6.075967788696289,-1.217071682214737,0.220739,999.0,2.43998,3.71739,1.19444,2.43998,-3.71739,3.40741,248.9,3.409589041,248.9,3.409589041,,,,,,,,,,,,,,,,,,,Jonny DeLuca,26365,676356,676356.0
384,James Outman,MIN,55.4667,199.309,176.553,35.883,21.0997,7.38047,0.977719,6.42511,24.2128,20.7915,18.618,0.362025,69.2504,3.0189,1.01721,0.10152,1.50169,3.92407,1.0399,0.203242,0.09341274102022487,0.3474524482085606,0.268851,0.288744,0.365297,0.288176,0.654041,0.162055,5.5753,0.289101,0.0594568,0.0792122,19.5239,-4.026,82.2992,0.138669,0.8516,-4.019399702548981,-0.7018224000930786,0.218812,999.0,1.52924,0.444171,1.14743,1.52924,-0.444171,3.4701,177.8,3.232727272,177.8,3.232727272,,,,,,,,,,,,,,,,,,,James Outman,24770,681546,681546.0
385,Tommy Pham,,66.0655,265.816,237.668,57.275,38.3185,11.1708,1.08531,6.70037,29.7169,27.5504,24.2122,0.772698,59.936,1.52345,2.25142,0.160425,5.00118,4.20133,1.32878,0.240987,0.0910863153459536,0.22547927889969002,0.403967,0.312475,0.381698,0.303821,0.694173,0.140711,4.5643,0.291861,-0.415733,-0.121658,29.4153,-1.9929,93.4173,-0.537391,-1.19617,-2.605482697486877,-4.254761099815369,0.21855,999.0,5.8905,0.347256,1.12076,5.8905,-0.347256,3.50565,267.4,4.051515151,267.4,4.051515151,,,,,,,,,,,,,,,,,,,Tommy Pham,2967,502054,502054.0
386,Esteury Ruiz,MIA,34.1781,107.744,95.6056,22.3043,15.0497,4.59827,0.722821,1.93352,13.9116,9.60969,8.32226,0.0603338,25.7586,2.26581,0.762399,0.788205,1.19978,9.3127,1.96709,0.233295,0.07724105286605287,0.23907224532224533,0.323087,0.307532,0.357184,0.294407,0.664716,0.123889,7.89421,0.296622,-0.197098,0.888129,11.0995,-1.63131,85.9223,0.691031,-0.502718,-1.106682300567627,-0.3708577901124954,0.215587,744.52001953125,3.13134,2.66204,1.87434,3.13134,-2.66204,2.50089,107.7,3.167647058,107.7,3.167647058,,,,,,,,,,,,,,,,,,,Esteury Ruiz,21780,665923,665923.0
387,Johan Rojas,PHI,48.2942,171.372,156.447,36.8261,26.777,6.65599,1.20524,2.18778,19.435,14.0491,9.21642,0.131882,37.3904,1.46514,1.14958,3.09414,2.45585,8.66194,1.8406,0.23539,0.05378019746516349,0.21818266694675909,0.246492,0.282317,0.335295,0.271598,0.617612,0.0999049,6.81916,0.2935,0.170654,0.732211,14.4807,-5.76825,70.028,0.902865,0.83902,-5.184784293174744,1.584300935268402,0.214969,999.0,2.69378,0.161804,1.65908,2.69378,-0.161804,2.78789,137.5,2.864583333,137.5,2.864583333,,,,,,,,,,,,,,,,,,,Johan Rojas,24336,679032,679032.0
388,Tyler Austin,CHC,45.3339,179.534,160.507,38.7337,23.3584,8.2524,0.294927,6.82803,21.5073,22.8343,16.5834,1.07195,44.433,1.11875,1.13865,0.186519,2.74957,0.430936,0.120401,0.241322,0.09236913342319561,0.24749072599062016,0.373222,0.314673,0.424033,0.31892,0.738706,0.182711,2.69737,0.289042,-0.178263,-0.22711,22.0682,0.854934,103.79,-0.405373,0.0120853,0.3987773954868316,-4.398419494740665,0.212458,999.0,3.37075,-0.0290424,1.31994,3.37075,0.0290424,3.24008,200.4,4.453333333,200.4,4.453333333,,,,,,,,,,,,,,,,,,,Tyler Austin,11850,592122,
390,Andrew Knizner,SEA,30.4539,108.568,96.9421,20.7352,14.9108,3.83897,0.125366,1.86007,10.9438,9.8614,7.64605,0.0363744,23.0703,2.40613,1.13808,0.435989,1.77985,0.328537,0.132189,0.213893,0.07042636872743349,0.21249631567312652,0.331424,0.284719,0.313642,0.267834,0.598362,0.0997495,2.79839,0.258034,0.0198061,-0.152983,8.84204,-3.98614,75.5758,-0.133177,-0.786125,-3.2585049718618397,1.5637127757072449,0.208917,999.0,2.06729,-0.130416,1.63196,2.06729,0.130416,2.82406,81.0,2.7,81.0,2.7,,,,,,,,,,,,,,,,,,,Andrew Knizner,19514,668800,668800.0
391,Austin Hedges,CLE,42.29,141.856,125.743,23.596,16.4267,3.91368,0.0368392,3.21881,12.4305,11.5824,11.0488,0.113257,37.1037,1.39266,1.13673,2.53497,2.08796,1.26387,0.740064,0.187653,0.07788743514549966,0.2615589048048726,0.297781,0.258665,0.296159,0.248397,0.554825,0.108506,2.8679,0.23542,0.0271273,-0.240125,9.31445,-7.44689,56.8398,-0.212998,1.29088,-7.429106995463371,4.553992390632629,0.205375,999.0,1.71106,-0.164954,1.45491,1.71106,0.164954,3.06012,83.3,1.983333333,83.3,1.983333333,,,,,,,,,,,,,,,,,,,Austin Hedges,12976,595978,595978.0
392,Cody Freeman,TEX,47.0428,181.991,168.27,39.8609,27.6583,8.03486,0.211505,3.9562,19.2188,19.1677,10.2368,0.267328,29.2992,1.02943,1.5674,0.887748,3.38154,2.38535,0.863269,0.236887,0.056248935386914736,0.1609925765559835,0.349387,0.282309,0.357684,0.279245,0.639992,0.120797,3.80525,0.26288,-0.0228521,-0.131656,16.5079,-4.99573,78.3108,-0.154508,-0.186197,-4.806799203157425,0.5397714674472809,0.204299,999.0,2.21346,-0.419087,1.41587,2.21346,0.419087,3.11217,150.8,3.208510638,150.8,3.208510638,,,,,,,,,,,,,,,,,,,Cody Freeman,25629,683227,683227.0
394,Christian Koss,SF,31.3438,112.187,103.315,24.455,17.4062,4.84394,0.253741,1.95114,12.8728,10.9003,5.68277,0.0871518,26.3808,1.73911,0.40069,1.04927,1.83317,2.30018,0.540451,0.236703,0.050654443028158344,0.23515024022391187,0.215413,0.286823,0.345155,0.278488,0.631978,0.108453,4.99698,0.298523,-0.046531,0.0753793,10.1072,-3.14861,76.0147,0.0288484,1.19318,-3.151490231975913,1.3141095712780952,0.200484,999.0,4.08231,0.56192,1.69882,4.08231,-0.56192,2.7349,89.7,2.893548387,89.7,2.893548387,,,,,,,,,,,,,,,,,,,Christian Koss,27653,683766,683766.0
396,Jacob Melton,TB,42.6051,146.748,134.058,29.0487,19.0345,6.11217,0.313536,3.58849,16.9393,14.5642,10.7751,0.0916,40.7098,1.06533,0.721695,0.12855,2.07811,7.80271,1.77058,0.216688,0.07342587292501432,0.2774129800746859,0.264679,0.278878,0.347264,0.275804,0.626142,0.130576,5.98382,0.281387,-0.118604,0.632237,12.9011,-4.43834,74.1712,0.513633,1.87334,-3.9662176966667175,0.9027666449546814,0.194716,668.3599853515625,2.42038,2.23279,1.60284,2.42038,-2.23279,2.86288,129.0,3.0,129.0,3.0,,,,,,,,,,,,,,,,,,,Jacob Melton,31661,689200,689200.0
397,Johnathan Rodriguez,CLE,43.1746,158.522,143.401,34.0222,22.3375,6.43144,0.58981,4.66346,16.9017,18.091,13.2384,0.362799,44.8794,0.996669,0.794794,0.0915334,3.27406,1.1502,0.420917,0.237252,0.0835114368983485,0.28311149241114797,0.294978,0.304596,0.387889,0.302538,0.692485,0.150637,3.76108,0.310173,-0.0849409,-0.181378,17.377,-1.35367,94.1351,-0.266319,0.124302,-1.362094521522522,-2.194335587322712,0.194358,999.0,1.57041,-0.981225,1.47091,1.57041,0.981225,3.03878,161.4,3.753488372,161.4,3.753488372,,,,,,,,,,,,,,,,,,,Johnathan Rodriguez,22530,671286,671286.0
398,Luis Urias,,30.1324,113.783,99.7724,22.2483,15.2982,3.93672,0.0767328,2.93661,11.7601,11.7575,10.5063,0.0246,21.6841,2.46967,0.965984,0.0683141,2.10876,1.00434,0.234901,0.22299,0.09233628925234877,0.19057416309993586,0.484517,0.309761,0.352284,0.295226,0.662045,0.129294,3.32185,0.253708,-0.065614,-0.081822,11.7972,-1.64711,87.5128,-0.147436,-0.590425,-1.8267295956611636,-0.1254189610481262,0.194266,999.0,2.40113,-0.247257,1.63273,2.40113,0.247257,2.82303,103.9,3.463333333,103.9,3.463333333,,,,,,,,,,,,,,,,,,,Luis Urias,16622,649966,649966.0
399,Michael Helman,TEX,40.5797,143.964,131.714,27.6622,17.6333,6.30806,0.217156,3.50363,16.1716,14.1253,8.46147,0.10092,33.6046,1.62926,0.755572,1.40353,1.19173,3.7812,0.788264,0.210017,0.05877490205884805,0.2334236336861993,0.251795,0.26482,0.341007,0.266022,0.605827,0.13099,5.14806,0.253336,-0.0841535,0.251074,11.5129,-5.49752,69.2015,0.166921,1.25795,-5.058920666575432,1.9736419320106504,0.191296,999.0,1.57589,-1.88536,1.48515,1.57589,1.88536,3.0198,114.6,2.795121951,114.6,2.795121951,,,,,,,,,,,,,,,,,,,Michael Helman,24605,680737,680737.0
400,Jon Berti,,41.3067,143.134,129.678,30.9318,23.2469,5.09713,0.847813,1.73998,16.5564,10.9853,10.5205,0.124282,30.3272,1.35167,0.811328,0.772581,2.48787,8.01036,1.93268,0.238527,0.07350105495549626,0.21187977699218916,0.346901,0.30067,0.331162,0.280854,0.631832,0.0926346,6.65186,0.296597,0.0152144,0.579581,13.1702,-3.74218,77.6401,0.594795,-0.622108,-3.187871277332306,0.1974702477455139,0.189675,999.0,1.58609,0.0300879,1.7689,1.58609,-0.0300879,2.64147,128.2,3.126829268,128.2,3.126829268,,,,,,,,,,,,,,,,,,,Jon Berti,12037,542932,542932.0
401,Jake Bauers,MIL,86.8713,314.589,273.375,57.6289,33.699,11.337,0.920254,11.6727,36.5323,37.7981,36.8163,0.890362,93.7883,2.52334,1.70956,0.164825,2.61257,8.45597,1.92535,0.210805,0.11702983893270266,0.29812962309553104,0.392547,0.3084,0.387104,0.305659,0.695505,0.176299,4.94106,0.27093,-0.615229,0.42643,35.282,-1.88918,95.7258,-0.1888,-1.29644,-1.782466486096382,-6.86740517616272,0.185859,999.0,0.643033,-0.107737,0.815381,0.643033,0.107737,3.91283,331.8,3.813793103,331.8,3.813793103,,,,,,,,,,,,,,,,,,,Jake Bauers,15194,641343,641343.0
403,Enrique Hernandez,LAD,54.5813,203.878,185.885,41.7175,26.3332,8.61582,0.231713,6.53675,23.1816,24.493,14.0959,0.0466213,47.9226,1.04679,2.08568,0.764496,3.6938,0.894919,0.280839,0.224426,0.06913889679121829,0.23505527815654462,0.294138,0.279943,0.378766,0.286501,0.658708,0.15434,3.03812,0.263503,0.0708457,-0.209527,19.6943,-4.39545,81.5197,-0.138682,-0.339859,-4.591799885034561,-0.5342371612787247,0.18151,999.0,2.64687,0.910586,1.14039,2.64687,-0.910586,3.47948,188.0,3.418181818,188.0,3.418181818,,,,,,,,,,,,,,,,,,,Enrique Hernandez,10472,571771,571771.0
406,Everson Pereira,CWS,56.9917,218.834,196.848,43.1514,26.3712,7.90399,0.837564,8.03859,27.0999,25.3421,17.8354,0.0951201,69.0389,2.64656,1.35741,0.146556,3.46912,4.42344,0.991619,0.219211,0.08150196039006735,0.31548525366259356,0.258338,0.290978,0.390383,0.297581,0.681361,0.171172,5.33727,0.289881,-0.278291,0.169922,23.1076,-2.74934,89.1308,-0.108369,-0.950343,-2.919609248638153,-2.7679808139801025,0.175844,999.0,3.55366,1.61693,1.09693,3.55366,-1.61693,3.53742,215.7,3.784210526,215.7,3.784210526,,,,,,,,,,,,,,,,,,,Everson Pereira,23695,677592,677592.0
408,Orlando Arcia,MIN,37.5469,137.365,126.572,28.1593,19.6389,5.42894,0.085153,3.00626,12.5878,12.8454,8.83839,0.0755181,29.3098,0.636095,1.1895,0.129243,2.7814,0.269269,0.143409,0.222476,0.0643423725111928,0.21337167400720705,0.30155,0.274227,0.337968,0.269063,0.612195,0.115492,1.93881,0.263533,0.0190037,-0.196573,11.3245,-4.9063,69.1334,-0.17757,1.15953,-5.174892768263817,2.0700590014457703,0.166059,999.0,2.13265,-0.184954,1.55347,2.13265,0.184954,2.9287,102.5,2.697368421,102.5,2.697368421,,,,,,,,,,,,,,,,,,,Orlando Arcia,13185,606115,606115.0
409,Derek Hill,CWS,36.6243,135.461,123.254,28.6502,19.618,5.14315,0.578377,3.31075,15.2238,12.7181,7.91538,0.0341242,38.6454,1.53029,1.12772,1.63323,1.87346,4.31071,1.088,0.232448,0.05843290688832948,0.2852880164770672,0.204821,0.284664,0.364144,0.28377,0.648808,0.131696,5.76897,0.307421,-0.0336095,0.224944,12.785,-3.2208,79.6436,0.191335,-0.105687,-3.067782148718834,0.0827096402645111,0.16365,999.0,3.71067,1.60251,1.64162,3.71067,-1.60251,2.81118,122.6,3.313513513,122.6,3.313513513,,,,,,,,,,,,,,,,,,,Derek Hill,16947,656537,656537.0
411,Jorge Mateo,ATL,44.2905,153.116,141.46,31.6121,20.1032,7.13921,1.21697,3.15279,19.3328,13.3405,8.27662,0.0989963,41.7941,0.997471,1.22496,1.15689,1.52976,12.2523,2.42055,0.22347,0.05405457300347448,0.27295710441756577,0.198033,0.26906,0.358006,0.272644,0.627066,0.134536,8.08235,0.291179,-0.0517463,1.26592,13.0681,-5.02378,71.8839,1.21417,0.014709,-3.888179302215576,0.3727306295186281,0.161527,999.0,3.7974,0.817537,1.74427,3.7974,-0.817537,2.67431,136.6,3.104545454,136.6,3.104545454,,,,,,,,,,,,,,,,,,,Jorge Mateo,17273,622761,622761.0
416,Mike Tauchman,NYM,44.5665,173.116,149.928,34.5559,24.0808,6.65727,0.107815,3.70996,20.1535,16.5584,20.1411,0.064724,39.6511,1.60717,1.27813,0.161365,2.79172,1.18173,0.295804,0.230483,0.11634453199011068,0.22904353150488688,0.507958,0.325543,0.350559,0.302831,0.676102,0.120076,3.22052,0.28602,-0.261383,-0.186913,19.018,-1.43703,92.7373,-0.448295,-0.0137813,-1.9342934787273407,-2.4438450587913394,0.15151,999.0,5.17996,1.68977,1.38731,5.17996,-1.68977,3.15025,171.8,3.817777777,171.8,3.817777777,,,,,,,,,,,,,,,,,,,Mike Tauchman,15274,643565,643565.0
417,George Valera,CLE,89.738,345.795,308.059,68.3291,43.7055,12.8934,0.963449,10.7668,38.5937,36.4369,33.3623,0.284813,95.6176,1.99373,1.84751,0.533134,5.8822,2.29387,0.769626,0.221805,0.09647999537298109,0.276515276392082,0.348914,0.300308,0.374765,0.297072,0.675074,0.15296,3.58371,0.282831,-0.110177,-0.37646,36.371,-4.48738,90.3699,-0.486636,0.268937,-4.411463350057602,-6.016131520271301,0.150821,999.0,3.29921,0.879401,0.581401,3.29921,-0.879401,4.2248,325.6,3.617777777,325.6,3.617777777,,,,,,,,,,,,,,,,,,,George Valera,22541,671655,671655.0
418,Nick Yorke,PIT,35.2443,135.464,123.997,30.5628,22.1404,5.93982,0.189641,2.2929,14.6777,13.4922,9.24816,0.266663,30.6227,1.05007,1.08056,0.0880385,1.98242,3.07696,1.01173,0.24648,0.0682702415401878,0.22605784562688241,0.302004,0.301834,0.352917,0.28802,0.654751,0.106437,4.2883,0.306742,-0.0261036,-0.0113168,13.2526,-2.75344,81.0046,-0.0374203,0.0179391,-3.08717304840684,0.0541986115276813,0.150802,999.0,2.98029,-0.103587,1.67484,2.98029,0.103587,2.76688,118.7,3.391428571,118.7,3.391428571,,,,,,,,,,,,,,,,,,,Nick Yorke,27504,694377,694377.0
419,Andrew McCutchen,TEX,61.0635,255.507,222.451,51.2177,33.5434,10.0337,0.146193,7.49441,28.2347,26.7784,29.0122,0.966658,59.6357,2.23911,1.66962,0.135148,4.30855,1.60063,0.589829,0.230243,0.11354757403906741,0.23340143322883522,0.486491,0.322937,0.377733,0.309237,0.70067,0.14749,2.60826,0.278509,-0.584406,-0.342791,29.3981,-0.792035,97.1379,-0.927198,-0.180954,-1.7915052771568298,-5.420350104570389,0.146881,999.0,2.48773,-1.40558,1.02923,2.48773,1.40558,3.62769,252.4,4.137704918,252.4,4.137704918,,,,,,,,,,,,,,,,,,,Andrew McCutchen,9847,457705,457705.0
421,Isiah Kiner-Falefa,BOS,53.6138,208.023,193.087,48.308,37.5137,7.68694,1.02079,2.08648,21.4282,18.2084,9.54578,0.0774333,35.0128,2.63503,1.23969,1.51565,4.5154,6.18312,1.67191,0.250188,0.045888098912139526,0.16831215779024433,0.272637,0.292913,0.33299,0.276339,0.625903,0.082802,5.51438,0.293979,0.240597,0.224393,18.3784,-6.20114,70.7074,0.46499,-0.127671,-6.716953665018082,0.9155394583940506,0.138981,999.0,3.14875,0.818764,1.56597,3.14875,-0.818764,2.91204,168.3,3.116666666,168.3,3.116666666,,,,,,,,,,,,,,,,,,,Isiah Kiner-Falefa,16512,643396,643396.0
422,Joey Loperfido,HOU,94.0405,346.162,314.632,72.6317,48.3937,14.654,1.81868,7.76529,38.2293,34.5682,21.9717,0.996028,96.4126,5.75792,1.75966,2.04009,4.90379,6.22238,1.89774,0.230846,0.06347230487459629,0.27851872822551293,0.227892,0.291645,0.363024,0.286818,0.654668,0.132177,5.3014,0.305665,-0.0873498,-0.0286486,33.5276,-7.37407,82.697,-0.115998,0.69692,-7.175479926168919,-3.4022021889686584,0.136755,999.0,3.86293,-1.347,0.778846,3.86293,1.347,3.96154,313.7,3.337234042,313.7,3.337234042,,,,,,,,,,,,,,,,,,,Joey Loperfido,29630,694388,694388.0
423,Starling Marte,KC,58.8302,237.73,215.673,54.9917,39.3747,9.42886,0.968313,5.21989,28.0382,23.9571,14.8364,0.177946,50.9899,4.35483,1.73232,1.133,4.74724,6.5568,1.73539,0.254977,0.062408614815126405,0.21448660244815548,0.290967,0.313542,0.380283,0.304542,0.693825,0.125306,5.47892,0.308767,-0.110504,0.215229,26.4465,-1.64312,93.9128,0.104724,-0.269318,-1.6056362986564636,-5.134590357542038,0.133576,999.0,2.83043,0.076599,1.38742,2.83043,-0.076599,3.1501,235.5,3.991525423,235.5,3.991525423,,,,,,,,,,,,,,,,,,,Starling Marte,9241,516782,516782.0
424,Masataka Yoshida,BOS,51.8427,209.932,189.861,51.7229,36.5786,10.1913,0.185785,4.76723,23.5421,26.1348,14.8397,0.381323,27.5023,3.54703,1.56035,0.123583,4.5467,2.37496,0.391904,0.272425,0.07068812758417012,0.13100575424423147,0.539582,0.334161,0.403387,0.322799,0.737548,0.130962,3.63512,0.295037,-0.307057,-0.0458458,26.4658,1.66081,102.712,-0.352903,-0.912827,0.318109393119812,-6.25710666179657,0.131625,999.0,2.87498,1.42408,1.49645,2.87498,-1.42408,3.00473,238.0,4.576923076,238.0,4.576923076,,,,,,,,,,,,,,,,,,,Masataka Yoshida,31837,807799,807799.0
425,Robert Hassell III,WSH,69.1136,260.838,239.153,56.7806,41.3072,10.2129,0.458735,4.8017,26.6447,24.1345,18.1791,0.694213,65.1909,1.59454,1.14974,0.76133,4.72987,5.98305,1.56001,0.237424,0.06969498309295423,0.24992869137165594,0.27886,0.294353,0.344198,0.28139,0.638551,0.106775,4.53451,0.305201,0.00353416,0.159107,24.1141,-6.70585,78.3666,0.162641,0.47362,-6.525268897414208,-0.8664264976978302,0.131619,999.0,1.87998,2.05335,1.25118,1.87998,-2.05335,3.33176,222.0,3.217391304,222.0,3.217391304,,,,,,,,,,,,,,,,,,,Robert Hassell III,27482,690987,690987.0
426,Carlos Cortes,OAK,42.6121,150.863,136.91,31.9145,19.885,7.33273,0.228079,4.4687,16.9696,17.473,11.8238,0.151426,32.8491,0.777468,1.25015,0.101959,2.46391,0.800824,0.174964,0.233106,0.07837441917501309,0.2177412619396406,0.359944,0.295274,0.387916,0.297626,0.68319,0.15481,3.08325,0.272166,-0.128785,-0.12495,15.9358,-1.88981,89.162,-0.253736,0.339366,-2.186215788125992,-1.6334168612957,0.131597,999.0,1.85634,3.97129,1.45366,1.85634,-3.97129,3.06179,141.0,3.279069767,141.0,3.279069767,,,,,,,,,,,,,,,,,,,Carlos Cortes,21842,666126,666126.0
428,Oswald Peraza,LAA,60.6091,215.134,195.921,41.9222,28.8143,7.28552,0.208091,5.61429,23.0958,20.2731,15.2374,0.181675,57.2047,2.78329,1.02264,0.169515,3.01632,6.85376,1.68695,0.213975,0.0708274842656205,0.26590264672250785,0.266366,0.278851,0.339253,0.273469,0.618104,0.125278,4.90503,0.270703,0.0133005,0.371929,18.5052,-6.91449,71.748,0.385229,0.593419,-6.778364211320877,0.6379581801593304,0.129338,999.0,2.85349,0.129272,1.29335,2.85349,-0.129272,3.27553,177.6,2.911475409,177.6,2.911475409,,,,,,,,,,,,,,,,,,,Oswald Peraza,22823,672724,672724.0
430,Jahmai Jones,DET,44.2286,144.438,125.827,30.0076,18.2043,6.78599,0.83636,4.18089,18.4828,16.0762,14.0688,0.183098,35.83,2.93492,0.720933,0.88633,1.8598,2.76286,0.955999,0.238483,0.09740373032027583,0.24806491366537892,0.392653,0.327487,0.40539,0.321717,0.732877,0.166907,5.30241,0.298447,0.0201219,-0.0701492,18.0823,1.01583,105.912,-0.0500273,-0.249725,0.9564394690096378,-4.724157154560089,0.123143,999.0,2.32391,2.49011,1.51713,2.32391,-2.49011,2.97716,159.5,3.625,159.5,3.625,,,,,,,,,,,,,,,,,,,Jahmai Jones,18872,663330,663330.0
432,Andruw Monasterio,BOS,31.6073,108.409,97.3314,22.8688,15.7148,4.54538,0.130471,2.47815,12.5046,10.7578,9.07224,0.0378696,25.6717,1.09041,0.846922,0.0676988,1.4231,2.68488,0.842274,0.234958,0.08368530288075714,0.23680413987768542,0.353394,0.304884,0.360722,0.294061,0.665606,0.125764,4.4662,0.291177,-0.00329141,0.0214661,11.1375,-1.67178,82.9156,0.0181747,-0.541243,-2.164737919345498,-0.4018810391426086,0.119156,999.0,2.69016,1.12491,1.71357,2.69016,-1.12491,2.71525,98.0,3.0625,98.0,3.0625,,,,,,,,,,,,,,,,,,,Andruw Monasterio,19455,655316,655316.0
