,player_name,pitcher,Split,zone,xwOBA,IsBIP,BatterName,batter
9440,,,R,6,0.3029541984732824,121,Lourdes Gurriel Jr.,666971.0
3104,,,R,7,0.3028571428571429,3,Coby Mayo,691723.0
12782,,,L,1,0.30283333333333334,5,Ryan O'Hearn,656811.0
368,Michael McGreevy,700241.0,R,5,0.3028125,32,,
4794,,,R,8,0.30274285714285715,62,Enrique Hernandez,571771.0
5371,,,L,5,0.3027083333333333,46,Geraldo Perdomo,672695.0
12621,,,R,8,0.3027032967032967,74,Rowdy Tellez,642133.0
10765,,,R,6,0.30261818181818184,48,Miguel Rojas,500743.0
14257,,,L,8,0.30258823529411766,15,Tyler Soderstrom,691016.0
4906,,,L,4,0.30253658536585365,34,Eugenio Suarez,553993.0
11972,,,L,6,0.30248387096774193,19,Paul DeJong,657557.0
3044,,,R,2,0.3024814814814815,66,Christian Yelich,592885.0
3132,,,L,9,0.30233333333333334,28,Cody Bellinger,641355.0
302,Logan Gilbert,669302.0,L,2,0.30228571428571427,50,,
7022,,,L,6,0.30227499999999996,39,Jeff McNeil,643446.0
15283,,,L,4,0.30225,17,Zack Gelof,680869.0
9551,,,R,5,0.30219444444444443,36,Luis Matos,682641.0
6401,,,L,3,0.30216666666666664,5,Jacob Wilson,805779.0
3090,,,L,3,0.302125,4,Coby Mayo,691723.0
12682,,,R,1,0.3021219512195122,35,Ryan Jeffers,680777.0
8131,,,R,6,0.30209375,30,Jose Iglesias,578428.0
8120,,,L,4,0.3020833333333333,12,Jose Iglesias,578428.0
12785,,,L,4,0.3020769230769231,9,Ryan O'Hearn,656811.0
12544,,,R,3,0.3020740740740741,15,Ronald Acuna Jr.,660670.0
8988,,,L,6,0.302,1,Kyle Karros,691720.0
11026,,,L,2,0.302,15,Myles Straw,664702.0
3916,,,R,2,0.30197222222222225,29,David Hamilton,666152.0
747,,,R,1,0.3019555555555556,40,Andrew McCutchen,457705.0
10010,,,R,2,0.30183544303797466,74,Masataka Yoshida,807799.0
9800,,,R,1,0.3018225806451613,52,Maikel Garcia,672580.0
5330,,,L,2,0.3017368421052632,17,Gavin Sheets,657757.0
11977,,,R,2,0.3017083333333333,35,Paul DeJong,657557.0
275,Kevin Gausman,592332.0,R,3,0.30166666666666664,12,,
374,Nick Pivetta,601713.0,L,2,0.3016,63,,
2584,,,R,6,0.30157894736842106,51,Carson Kelly,608348.0
192,Jack Flaherty,656427.0,L,6,0.3015636363636363,51,,
173,Gavin Williams,668909.0,L,6,0.3015,17,,
5433,,,L,9,0.3014871794871795,36,Gleyber Torres,650402.0
14906,,,R,1,0.30146875,30,Wyatt Langford,694671.0
14875,,,R,6,0.3013636363636364,58,Wilmer Flores,527038.0
11217,,,R,7,0.30134782608695654,20,Nick Allen,669397.0
9971,,,L,8,0.30128571428571427,26,Mark Vientos,668901.0
12067,,,R,1,0.30127777777777776,50,Pete Alonso,624413.0
11874,,,L,3,0.30126315789473684,14,Ozzie Albies,645277.0
12380,,,L,2,0.3012222222222222,12,Riley Greene,682985.0
11272,,,R,7,0.30116666666666664,19,Nick Gonzales,693304.0
66,Chris Sale,519242.0,R,4,0.30116455696202526,62,,
11266,,,R,1,0.3011153846153846,20,Nick Gonzales,693304.0
4778,,,L,2,0.30109523809523814,18,Enrique Hernandez,571771.0
15004,,,R,7,0.30108,62,Yandy Diaz,650490.0
12608,,,L,5,0.301,13,Rowdy Tellez,642133.0
782,,,R,1,0.3009661016949153,56,Andrew Vaughn,683734.0
861,,,R,4,0.3009558823529412,67,Andy Pages,681624.0
5964,,,L,1,0.30092857142857143,28,Isiah Kiner-Falefa,643396.0
13842,,,L,5,0.3009047619047619,17,Trevor Larnach,663616.0
11498,,,R,8,0.3008761061946903,105,Nico Hoerner,663538.0
8338,,,L,9,0.3008571428571428,13,Josh Naylor,647304.0
202,Jack Flaherty,656427.0,R,6,0.3008205128205128,55,,
12524,,,R,2,0.30070588235294116,13,Romy Gonzalez,663853.0
5242,,,L,6,0.3006666666666667,8,Garrett Hampson,641658.0
10548,,,R,2,0.30064473684210524,61,Michael Conforto,624424.0
8295,,,R,2,0.3006363636363636,21,Josh Jung,673962.0
2139,,,L,7,0.30053846153846153,36,Bryce Harper,547180.0
14574,,,R,4,0.300531914893617,43,Wenceel Perez,672761.0
2853,,,L,5,0.3005,15,Chase Meidroth,805367.0
9426,,,L,2,0.30048,22,Lourdes Gurriel Jr.,666971.0
3639,,,R,2,0.30038095238095236,12,Dane Myers,667472.0
7660,,,L,1,0.30033333333333334,18,Jonathan India,663697.0
11484,,,L,3,0.30028000000000005,24,Nico Hoerner,663538.0
10566,,,L,7,0.30027499999999996,35,Michael Harris II,671739.0
14843,,,L,3,0.30026086956521736,13,Willy Adames,642715.0
5171,,,L,2,0.30022727272727273,9,Gabriel Arias,672356.0
8616,,,L,6,0.3002258064516129,27,Ke'Bryan Hayes,663647.0
421,Ryan Pepiot,686752.0,R,4,0.3002075471698113,48,,
2262,,,L,1,0.30015789473684207,12,C.J. Abrams,682928.0
14835,,,R,4,0.3000128205128205,71,Willson Contreras,575929.0
13845,,,L,8,0.3,13,Trevor Larnach,663616.0
2046,,,L,9,0.3,7,Brooks Baldwin,681460.0
13276,,,L,7,0.2999782608695652,36,Steven Kwan,680757.0
171,Gavin Williams,668909.0,L,4,0.29994736842105263,60,,
13361,,,R,8,0.29988,83,TJ Friedl,670770.0
5884,,,R,6,0.29982857142857144,90,Ian Happ,664023.0
158,,,R,4,0.29980392156862745,94,Adam Frazier,624428.0
2478,,,R,2,0.2997708333333334,44,Carlos Correa,621043.0
1527,,,L,7,0.29972,17,Bobby Witt Jr.,677951.0
249,Johan Oviedo,670912.0,L,6,0.2996896551724138,26,,
12111,,,L,1,0.29968,13,Rafael Devers,646240.0
3126,,,L,3,0.2996666666666667,14,Cody Bellinger,641355.0
3038,,,L,6,0.2996666666666667,42,Christian Yelich,592885.0
3641,,,R,4,0.29951428571428573,28,Dane Myers,667472.0
9519,,,R,9,0.2994827586206897,45,Luis Garcia,671277.0
4841,,,R,2,0.299421052631579,15,Eric Wagaman,676572.0
8018,,,R,6,0.29941525423728815,100,Jose Altuve,514888.0
4484,,,R,5,0.2994,21,Edgar Quero,700337.0
4499,,,R,2,0.2993181818181818,18,Edmundo Sosa,624641.0
2024,,,L,6,0.29919999999999997,30,Brice Turang,668930.0
13843,,,L,6,0.2991111111111111,16,Trevor Larnach,663616.0
304,Logan Gilbert,669302.0,L,4,0.2990412371134021,80,,
10919,,,R,9,0.29903846153846153,42,Mike Yastrzemski,573262.0
13475,,,R,1,0.2990204081632653,37,Teoscar Hernandez,606192.0
982,,,R,6,0.298972972972973,84,Anthony Volpe,683011.0
10726,,,R,6,0.29883673469387756,46,Miguel Andujar,609280.0
4417,,,R,6,0.29883333333333334,22,Dylan Crews,686611.0
5176,,,L,7,0.2987619047619048,19,Gabriel Arias,672356.0
706,,,R,4,0.2987565217391304,106,Andrew Benintendi,643217.0
8410,,,L,4,0.29871428571428577,44,Juan Soto,665742.0
2790,,,R,5,0.2986875,31,Chandler Simpson,802415.0
5432,,,L,8,0.2986666666666667,35,Gleyber Torres,650402.0
14999,,,R,2,0.2986382978723404,36,Yandy Diaz,650490.0
5891,,,L,3,0.2985882352941176,17,Ildemaro Vargas,545121.0
15223,,,L,5,0.2985555555555556,16,Zach McKinstry,656716.0
6294,,,L,6,0.2985,15,Jackson Holliday,702616.0
5196,,,L,7,0.2984583333333333,21,Gabriel Moreno,672515.0
8975,,,R,2,0.2984576271186441,55,Kyle Isbel,664728.0
8619,,,L,9,0.29843589743589743,36,Ke'Bryan Hayes,663647.0
8389,,,L,3,0.2984090909090909,21,Josh Smith,669701.0
6985,,,L,6,0.2983103448275862,26,Jazz Chisholm,665862.0
2858,,,R,1,0.29825,24,Chase Meidroth,805367.0
15056,,,R,7,0.2982156862745098,42,Yoan Moncada,660162.0
5876,,,L,7,0.29817948717948717,28,Ian Happ,664023.0
7104,,,R,6,0.2981666666666667,100,Jeremy Pena,665161.0
468,Stephen Kolek,663568.0,L,6,0.2981071428571429,25,,
12850,,,L,5,0.297972972972973,33,Sal Frelick,686217.0
14861,,,L,2,0.29791666666666666,33,Wilmer Flores,527038.0
11534,,,L,3,0.2979090909090909,5,Noelvi Marte,682622.0
970,,,L,4,0.2979032258064516,27,Anthony Volpe,683011.0
15046,,,L,6,0.2979,8,Yoan Moncada,660162.0
231,,,R,4,0.2978227848101266,73,Adolis Garcia,666969.0
12,Andrew Abbott,671096.0,R,4,0.2977808219178082,65,,
169,Gavin Williams,668909.0,L,2,0.29778,37,,
818,,,L,8,0.29775,14,Andruw Monasterio,655316.0
12525,,,R,3,0.2977142857142857,4,Romy Gonzalez,663853.0
5248,,,R,2,0.2976956521739131,19,Garrett Hampson,641658.0
4420,,,R,9,0.2976842105263158,15,Dylan Crews,686611.0
5012,,,L,1,0.2971818181818182,4,Fernando Tatis Jr.,665487.0
15006,,,R,9,0.2970878378378378,128,Yandy Diaz,650490.0
4141,,,R,3,0.2969473684210526,17,Dominic Canzone,686527.0
11494,,,R,4,0.29688721804511276,125,Nico Hoerner,663538.0
10719,,,L,8,0.29686666666666667,15,Miguel Andujar,609280.0
339,Merrill Kelly,518876.0,L,4,0.29683783783783785,59,,
251,,,R,6,0.2965625,16,Adrian Del Castillo,680728.0
13275,,,L,6,0.29648,49,Steven Kwan,680757.0
15245,,,L,8,0.2964583333333333,15,Zach Neto,687263.0
2053,,,R,7,0.2964117647058823,14,Brooks Baldwin,681460.0
8461,,,R,9,0.2963203883495146,73,Julio Rodriguez,677594.0
8817,,,R,6,0.29631428571428575,30,Kody Clemens,665019.0
2067,,,R,3,0.29628571428571426,13,Brooks Lee,686797.0
8246,,,R,7,0.2962844827586207,100,Josh Bell,605137.0
2036,,,R,8,0.29624242424242425,108,Brice Turang,668930.0
14834,,,R,3,0.29621951219512194,20,Willson Contreras,575929.0
5693,,,L,6,0.2962068965517241,22,Heliot Ramos,671218.0
2358,,,R,2,0.2962,67,Cal Raleigh,663728.0
4485,,,R,6,0.29615,18,Edgar Quero,700337.0
12853,,,L,8,0.29614285714285715,10,Sal Frelick,686217.0
385,,,L,3,0.29606666666666664,9,Alejandro Kirk,672386.0
6548,,,R,4,0.296020202020202,89,Jake Cronenworth,630105.0
14155,,,R,8,0.29596,50,Tyler Freeman,671289.0
13196,,,L,5,0.29583333333333334,11,Spencer Horwitz,687462.0
14780,,,R,3,0.29578,38,William Contreras,661388.0
10687,,,R,3,0.2957435897435898,36,Mickey Moniak,666160.0
3139,,,R,7,0.29568333333333335,107,Cody Bellinger,641355.0
11225,,,L,6,0.29560975609756096,34,Nick Castellanos,592206.0
8479,,,R,9,0.29550000000000004,12,Jung Hoo Lee,808982.0
252,,,R,7,0.2955,12,Adrian Del Castillo,680728.0
15220,,,L,2,0.2955,8,Zach McKinstry,656716.0
6785,,,L,6,0.29544444444444445,22,Jared Triolo,669707.0
13449,,,L,4,0.2953571428571428,24,Taylor Ward,621493.0
3225,,,R,6,0.29527272727272724,11,Cole Young,702284.0
14829,,,L,7,0.29515,16,Willson Contreras,575929.0
1810,,,L,2,0.2950666666666667,18,Brent Rooker,667670.0
15055,,,R,6,0.294925,34,Yoan Moncada,660162.0
8506,,,R,1,0.2948636363636364,17,Junior Caminero,691406.0
7853,,,R,6,0.29483606557377046,41,Jordan Walker,691023.0
336,Merrill Kelly,518876.0,L,1,0.2948125,9,,
4219,,,L,3,0.2948,4,Drake Baldwin,686948.0
10875,,,R,2,0.2947777777777778,25,Mike Tauchman,643565.0
6094,,,L,4,0.2947666666666667,22,J.T. Realmuto,592663.0
11271,,,R,6,0.294758064516129,54,Nick Gonzales,693304.0
96,David Peterson,656849.0,L,6,0.2947096774193549,29,,
9187,,,L,2,0.29464285714285715,25,Lars Nootbaar,663457.0
265,Kevin Gausman,592332.0,L,3,0.29453333333333337,14,,
8012,,,L,9,0.2945,18,Jose Altuve,514888.0
235,Javier Assad,665871.0,R,1,0.2944242424242424,27,,
12867,,,L,3,0.29436842105263156,16,Salvador Perez,521692.0
12526,,,R,4,0.2943571428571429,27,Romy Gonzalez,663853.0
11828,,,L,2,0.29433333333333334,8,Otto Lopez,672640.0
243,,,L,7,0.29433333333333334,1,Adrian Del Castillo,680728.0
4147,,,R,9,0.29427777777777775,14,Dominic Canzone,686527.0
8322,,,R,2,0.2941351351351351,19,Josh Lowe,666139.0
10192,,,R,2,0.2940864197530864,49,Matt Olson,621566.0
2852,,,L,4,0.29388888888888887,8,Chase Meidroth,805367.0
6065,,,L,9,0.293875,21,J.P. Crawford,641487.0
15224,,,L,6,0.2938235294117647,15,Zach McKinstry,656716.0
14150,,,R,3,0.2938076923076923,18,Tyler Freeman,671289.0
76,Cristopher Sanchez,650911.0,L,5,0.2937777777777778,43,,
10159,,,R,7,0.2937692307692308,19,Matt McLain,680574.0
10149,,,L,7,0.2937692307692308,8,Matt McLain,680574.0
13801,,,R,7,0.2937547169811321,47,Trea Turner,607208.0
2263,,,L,2,0.29373529411764704,24,C.J. Abrams,682928.0
6097,,,L,7,0.29365217391304343,15,J.T. Realmuto,592663.0
10725,,,R,5,0.2936184210526316,71,Miguel Andujar,609280.0
13693,,,R,6,0.29360714285714284,63,Tommy Pham,502054.0
88,Cristopher Sanchez,650911.0,R,7,0.2934854368932039,77,,
12629,,,L,7,0.29346153846153844,11,Royce Lewis,668904.0
13197,,,L,6,0.2933846153846154,11,Spencer Horwitz,687462.0
677,,,L,3,0.29333333333333333,23,Andres Gimenez,665926.0
5254,,,R,8,0.29330555555555554,30,Garrett Hampson,641658.0
2859,,,R,2,0.29328571428571426,21,Chase Meidroth,805367.0
7029,,,R,4,0.29322834645669293,119,Jeff McNeil,643446.0
7674,,,R,6,0.2930820895522388,115,Jonathan India,663697.0
9570,,,R,4,0.2930740740740741,71,Luis Rengifo,650859.0
1471,,,R,9,0.293025641025641,94,Bo Bichette,666182.0
33,Cam Schlittler,693645.0,R,7,0.29300000000000004,2,,
217,Jake Irvin,663623.0,R,1,0.293,49,,
238,Javier Assad,665871.0,R,4,0.29295238095238096,61,,
6070,,,R,4,0.29291397849462364,71,J.P. Crawford,641487.0
4034,,,R,7,0.2928571428571428,11,Daylen Lile,695734.0
65,Chris Sale,519242.0,R,3,0.29284,35,,
3519,,,R,8,0.29284,23,Curtis Mead,678554.0
279,Kevin Gausman,592332.0,R,7,0.2927924528301887,73,,
5434,,,R,1,0.29276829268292687,71,Gleyber Torres,650402.0
10017,,,R,9,0.29270588235294115,24,Masataka Yoshida,807799.0
4905,,,L,3,0.2927037037037037,8,Eugenio Suarez,553993.0
5667,,,R,6,0.2926463414634146,68,Harrison Bader,664056.0
15287,,,L,8,0.2925238095238095,12,Zack Gelof,680869.0
12512,,,R,8,0.29246666666666665,10,Roman Anthony,701350.0
5370,,,L,4,0.29245454545454547,34,Geraldo Perdomo,672695.0
432,Shane Smith,681343.0,L,6,0.2924,14,,
9572,,,R,6,0.29239473684210526,71,Luis Rengifo,650859.0
11009,,,L,5,0.29237096774193544,61,Mookie Betts,605141.0
2175,,,L,6,0.29233333333333333,2,Bryce Teodosio,669326.0
5664,,,R,3,0.2922162162162162,35,Harrison Bader,664056.0
8245,,,R,6,0.2922054794520548,60,Josh Bell,605137.0
10498,,,L,1,0.29218181818181815,4,Michael Busch,683737.0
3255,,,L,6,0.29207692307692307,11,Colt Keith,690993.0
2866,,,R,9,0.2920555555555555,14,Chase Meidroth,805367.0
14465,,,R,7,0.2920098039215686,91,Vinnie Pasquantino,686469.0
8166,,,R,3,0.292,24,Jose Ramirez,608070.0
13102,,,R,6,0.29195419847328247,89,Seiya Suzuki,673548.0
14576,,,R,6,0.2919333333333333,26,Wenceel Perez,672761.0
1717,,,L,1,0.2919285714285714,6,Brandon Nimmo,607043.0
7311,,,R,6,0.2918918918918919,24,Joey Bart,663698.0
351,Merrill Kelly,518876.0,R,6,0.2917843137254902,40,,
75,Cristopher Sanchez,650911.0,L,4,0.29163157894736846,18,,
197,,,R,7,0.29156896551724143,50,Addison Barger,680718.0
14253,,,L,4,0.29147368421052633,15,Tyler Soderstrom,691016.0
5906,,,R,8,0.29133333333333333,32,Ildemaro Vargas,545121.0
115,Dustin May,669160.0,L,6,0.2912972972972973,33,,
5900,,,R,2,0.29129032258064513,30,Ildemaro Vargas,545121.0
11838,,,R,3,0.29125,19,Otto Lopez,672640.0
5995,,,R,4,0.2911875,30,Ivan Herrera,671056.0
12876,,,R,3,0.29115555555555556,27,Salvador Perez,521692.0
10327,,,R,6,0.2911282051282051,70,Mauricio Dubon,643289.0
4670,,,L,6,0.2911142857142857,26,Elly De La Cruz,682829.0
5658,,,L,6,0.2910588235294118,32,Harrison Bader,664056.0
12000,,,R,6,0.2907413793103448,80,Paul Goldschmidt,502671.0
161,,,R,7,0.29061627906976745,75,Adam Frazier,624428.0
414,Ryan Pepiot,686752.0,L,6,0.29048837209302325,36,,
773,,,L,2,0.2904814814814815,25,Andrew Vaughn,683734.0
5921,,,L,6,0.29041666666666666,10,Isaac Collins,686555.0
5015,,,L,4,0.29038709677419355,27,Fernando Tatis Jr.,665487.0
15253,,,R,7,0.2903396226415094,37,Zach Neto,687263.0
11887,,,R,6,0.29031884057971014,65,Ozzie Albies,645277.0
6738,,,R,4,0.29029787234042553,37,James Outman,681546.0
12539,,,L,8,0.29013793103448277,25,Ronald Acuna Jr.,660670.0
13064,,,R,4,0.29010588235294116,76,Sean Murphy,669221.0
11038,,,R,5,0.29008196721311474,56,Myles Straw,664702.0
811,,,L,1,0.29,9,Andruw Monasterio,655316.0
13280,,,R,2,0.2899724770642202,104,Steven Kwan,680757.0
455,Spencer Arrighetti,681293.0,R,2,0.28995238095238096,13,,
3353,,,R,9,0.28995238095238096,30,Connor Norby,681393.0
12260,,,R,9,0.28988495575221235,87,Randy Arozarena,668227.0
12360,,,L,1,0.28986666666666666,12,Riley Adams,656180.0
11205,,,L,5,0.28986666666666666,29,Nick Allen,669397.0
14152,,,R,5,0.28981081081081084,73,Tyler Freeman,671289.0
1836,,,R,1,0.28975609756097565,32,Brenton Doyle,686668.0
10761,,,R,2,0.28973809523809524,41,Miguel Rojas,500743.0
14936,,,L,4,0.2896956521739131,19,Xavier Edwards,669364.0
5980,,,R,7,0.2896896551724138,19,Isiah Kiner-Falefa,643396.0
11058,,,R,7,0.2896666666666667,3,Nacho Alvarez,805373.0
11888,,,R,7,0.2895891472868217,119,Ozzie Albies,645277.0
3515,,,R,4,0.2895,20,Curtis Mead,678554.0
9517,,,R,7,0.2894242424242424,89,Luis Garcia,671277.0
3346,,,R,2,0.28925,16,Connor Norby,681393.0
8614,,,L,4,0.28923333333333334,28,Ke'Bryan Hayes,663647.0
2309,,,R,4,0.2892,4,C.J. Kayfus,692216.0
10197,,,R,7,0.28913131313131313,84,Matt Olson,621566.0
137,Eduardo Rodriguez,593958.0,L,9,0.28907692307692306,12,,
2863,,,R,6,0.2890666666666667,28,Chase Meidroth,805367.0
9668,,,L,4,0.289,1,Luke Keaschall,807712.0
14998,,,R,1,0.28884126984126984,43,Yandy Diaz,650490.0
2386,,,L,8,0.2888181818181818,10,Caleb Durbin,702332.0
229,,,R,2,0.2887972972972973,45,Adolis Garcia,666969.0
12118,,,L,8,0.28873076923076924,34,Rafael Devers,646240.0
9452,,,L,8,0.2887272727272727,44,Luis Arraez,650333.0
5994,,,R,3,0.2887272727272727,14,Ivan Herrera,671056.0
13099,,,R,3,0.28869117647058823,41,Seiya Suzuki,673548.0
14583,,,L,4,0.2886666666666667,9,Weston Wilson,642215.0
10685,,,R,1,0.288375,32,Mickey Moniak,666160.0
12255,,,R,4,0.2882077922077922,61,Randy Arozarena,668227.0
2031,,,R,3,0.2881290322580645,54,Brice Turang,668930.0
12197,,,R,3,0.2881081081081081,20,Ramon Laureano,657656.0
3182,,,L,8,0.288,2,Colby Thomas,687515.0
10051,,,R,6,0.28798924731182796,80,Masyn Winn,691026.0
259,Johan Oviedo,670912.0,R,7,0.2878275862068965,24,,
4665,,,L,1,0.2877368421052631,14,Elly De La Cruz,682829.0
10751,,,L,2,0.2876451612903226,31,Miguel Rojas,500743.0
11040,,,R,7,0.287625,27,Myles Straw,664702.0
11930,,,L,2,0.28759090909090906,14,Patrick Bailey,672275.0
260,Johan Oviedo,670912.0,R,8,0.2875,29,,
1489,,,R,9,0.28740540540540543,25,Bo Naylor,666310.0
1861,,,R,7,0.2874,45,Brett Baty,683146.0
9973,,,R,1,0.28733333333333333,30,Mark Vientos,668901.0
198,Jack Flaherty,656427.0,R,2,0.2873,22,,
3742,,,L,9,0.28729411764705887,28,Dansby Swanson,621020.0
5008,,,R,6,0.28721904761904765,87,Ezequiel Tovar,678662.0
1538,,,R,9,0.2871741935483871,132,Bobby Witt Jr.,677951.0
4498,,,R,1,0.28713333333333335,14,Edmundo Sosa,624641.0
2694,,,L,7,0.2871290322580645,24,Cedric Mullins II,656775.0
14579,,,R,9,0.2871290322580645,24,Wenceel Perez,672761.0
4483,,,R,4,0.28711111111111115,24,Edgar Quero,700337.0
977,,,R,1,0.28711111111111115,50,Anthony Volpe,683011.0
5894,,,L,6,0.28708823529411764,34,Ildemaro Vargas,545121.0
8397,,,R,1,0.2870810810810811,22,Josh Smith,669701.0
347,Merrill Kelly,518876.0,R,2,0.28694871794871796,29,,
10328,,,R,7,0.2867857142857143,39,Mauricio Dubon,643289.0
492,Taj Bradley,671737.0,R,1,0.2867659574468085,39,,
10277,,,R,9,0.2867,22,Matt Wallner,670242.0
10208,,,L,4,0.2865,3,Matt Shaw,807713.0
132,Eduardo Rodriguez,593958.0,L,4,0.286448275862069,26,,
11827,,,L,1,0.2863636363636364,11,Otto Lopez,672640.0
174,Gavin Williams,668909.0,L,7,0.2863636363636364,37,,
14143,,,L,5,0.28635555555555553,43,Tyler Freeman,671289.0
7024,,,L,8,0.28631428571428574,33,Jeff McNeil,643446.0
9553,,,R,7,0.28625,12,Luis Matos,682641.0
280,Kevin Gausman,592332.0,R,8,0.28624369747899164,88,,
2779,,,L,4,0.28614285714285714,6,Chandler Simpson,802415.0
2677,,,L,8,0.28611764705882353,31,Ceddanne Rafaela,678882.0
13813,,,R,1,0.28608888888888884,11,Trent Grisham,663757.0
9449,,,L,5,0.28608641975308646,80,Luis Arraez,650333.0
821,,,R,1,0.2860769230769231,12,Andruw Monasterio,655316.0
11946,,,R,8,0.28606122448979593,82,Patrick Bailey,672275.0
9610,,,R,8,0.2859705882352941,27,Luis Torrens,620443.0
4393,,,L,9,0.2859375,11,Dylan Carlson,666185.0
14863,,,L,4,0.28592,24,Wilmer Flores,527038.0
8661,,,L,7,0.28584,21,Kerry Carpenter,681481.0
274,Kevin Gausman,592332.0,R,2,0.2857857142857143,44,,
7953,,,L,7,0.2855,11,Jorge Polanco,593871.0
7772,,,L,6,0.2855,14,Jordan Beck,687597.0
231,Javier Assad,665871.0,L,6,0.28545283018867923,39,,
13272,,,L,3,0.28541176470588236,34,Steven Kwan,680757.0
7089,,,L,1,0.28541176470588236,14,Jeremy Pena,665161.0
9979,,,R,7,0.2853409090909091,35,Mark Vientos,668901.0
