,player_name,pitcher,fDurability,fERA,fControl,fStuff
467,Ben Heller,621294.0,70.0,112.0,116.0,123.0
468,Ben Hernandez,690989.0,96.0,99.0,95.0,83.0
469,Ben Hess,696292.0,82.0,115.0,106.0,114.0
470,Ben Holmes,592411.0,,97.0,106.0,101.0
471,Ben Joyce,690829.0,70.0,115.0,96.0,132.0
472,Ben Krauth,670078.0,,,99.0,
473,Ben Kudrna,695667.0,104.0,97.0,104.0,96.0
474,Ben Leeper,663510.0,,99.0,112.0,99.0
475,Ben Lively,594902.0,79.0,95.0,109.0,80.0
476,Ben Madison,681823.0,71.0,118.0,90.0,116.0
477,Ben Onyshko,647306.0,63.0,89.0,93.0,81.0
478,Ben Peoples,687239.0,87.0,98.0,99.0,104.0
479,Ben Peterson,803292.0,93.0,101.0,106.0,91.0
480,Ben Petschke,814386.0,58.0,85.0,83.0,76.0
481,Ben Sears,700786.0,119.0,92.0,107.0,89.0
482,Ben Serunkuma,805205.0,,,127.0,
483,Ben Shields,815456.0,81.0,109.0,108.0,108.0
484,Ben Simon,815084.0,102.0,104.0,112.0,110.0
485,Ben Thompson,802967.0,,90.0,105.0,126.0
486,Ben Thompson - 802967,802967.0,96.0,,113.0,
487,Ben Vespi,694978.0,84.0,105.0,111.0,109.0
488,Ben Wereski,686844.0,,86.0,129.0,102.0
489,Benito Garcia,681740.0,76.0,98.0,122.0,98.0
490,Benjamin Arias,684485.0,101.0,91.0,105.0,89.0
491,Benjamin Dum,690218.0,,85.0,96.0,102.0
492,Bennett Flynn,801720.0,68.0,86.0,93.0,92.0
493,Bennett Sousa,656986.0,93.0,106.0,111.0,124.0
494,Benny Thompson,802967.0,,98.0,97.0,129.0
495,Benony Robles,678840.0,65.0,99.0,95.0,110.0
496,Bernard Jose,811594.0,85.0,100.0,102.0,93.0
497,Bernard Mack,90.0,,90.0,,
498,Bernard Mack,808088.0,,,76.0,99.0
499,Bernardo Flores Jr.,641576.0,,,82.0,99.0
500,Bernardo Rivera,90.0,,91.0,,
501,Bernie Martinez,689852.0,57.0,84.0,110.0,84.0
502,Biembenido  Brito,90.0,,93.0,,
503,Billy Corcoran,682225.0,70.0,90.0,110.0,83.0
504,Billy Lescher,676737.0,,88.0,113.0,93.0
505,Billy Seidl,687225.0,72.0,100.0,99.0,92.0
506,Billy Sullivan,676907.0,62.0,97.0,78.0,90.0
507,Bishop Letson,811309.0,68.0,109.0,114.0,106.0
508,Bjorn Johnson,807723.0,85.0,102.0,99.0,93.0
509,Blade Tidwell,694918.0,94.0,104.0,108.0,107.0
510,Bladimir Pichardo,90.0,,93.0,,
511,Blaine Knight,667421.0,,,90.0,96.0
512,Blair Calvo,663971.0,83.0,96.0,98.0,101.0
513,Blair Henley,668874.0,63.0,98.0,95.0,92.0
514,Blake Adams,687060.0,101.0,96.0,112.0,93.0
515,Blake Aita,820832.0,82.0,98.0,115.0,90.0
516,Blake Battenfield,676732.0,,90.0,97.0,
517,Blake Beers,676275.0,91.0,94.0,104.0,95.0
518,Blake Burkhalter,686628.0,97.0,98.0,104.0,97.0
519,Blake Cederlind,664977.0,,,74.0,100.0
520,Blake Goldsberry,688910.0,64.0,97.0,103.0,99.0
521,Blake Hammond,813768.0,68.0,91.0,92.0,107.0
522,Blake Holub,700183.0,103.0,106.0,92.0,106.0
523,Blake Money,690999.0,108.0,103.0,111.0,111.0
524,Blake Pivaroff,695051.0,,87.0,124.0,98.0
525,Blake Rivera,669690.0,,97.0,80.0,97.0
526,Blake Shepardson,824245.0,,101.0,54.0,96.0
527,Blake Snell,605483.0,93.0,121.0,114.0,145.0
528,Blake Taylor,642130.0,69.0,89.0,92.0,86.0
529,Blake Townsend,678620.0,112.0,102.0,113.0,91.0
530,Blake Treinen,595014.0,88.0,,130.0,104.0
531,Blake Walston,686796.0,72.0,96.0,97.0,86.0
532,Blake Wehunt,687762.0,81.0,102.0,102.0,101.0
533,Blake Weiman,676620.0,95.0,96.0,110.0,88.0
534,Blake Whiting,809821.0,,95.0,87.0,96.0
535,Blake Whitney,681407.0,85.0,99.0,110.0,105.0
536,Blake Wolters,806265.0,66.0,96.0,82.0,82.0
537,Blake Workman,682002.0,,90.0,112.0,92.0
538,Blane Abeyta,686588.0,112.0,100.0,112.0,112.0
539,Blas Castano,680604.0,118.0,98.0,105.0,85.0
540,Blayne Enlow,669416.0,57.0,99.0,107.0,95.0
541,Blaze Pontes,806281.0,102.0,94.0,102.0,80.0
542,Bo Bonds,687629.0,82.0,101.0,110.0,100.0
543,Bobby Milacki,673872.0,108.0,91.0,102.0,86.0
544,Bobby Miller,676272.0,94.0,100.0,93.0,97.0
545,Bobby Olsen,822410.0,,98.0,122.0,104.0
546,Boby Johnson,681908.0,,,85.0,
547,Bodi Rascon,686938.0,86.0,90.0,78.0,77.0
548,Boston Bateman,815348.0,72.0,107.0,107.0,99.0
549,Bowden Francis,670102.0,81.0,109.0,122.0,118.0
550,Brad Boxberger,502202.0,,,,99.0
551,Brad Case,681902.0,69.0,84.0,96.0,79.0
552,Brad Deppermann,656368.0,,94.0,116.0,94.0
553,Brad Keller,641745.0,123.0,100.0,93.0,90.0
554,Brad Lord,695418.0,105.0,99.0,111.0,94.0
555,Brad Pacheco,90.0,,94.0,,
556,Brad Peacock,502748.0,,,104.0,
557,Brad Wieck,623364.0,57.0,102.0,100.0,90.0
558,Braden Bristo,668754.0,,92.0,91.0,98.0
559,Braden Carmichael,699628.0,,,115.0,95.0
560,Braden Davis,801078.0,82.0,115.0,95.0,116.0
561,Braden Nett,804556.0,92.0,103.0,100.0,98.0
562,Braden Olthoff,687467.0,,,105.0,
563,Braden Quinn,808837.0,68.0,80.0,78.0,71.0
564,Braden Scott,685310.0,,,96.0,95.0
565,Braden Zarbnisky,675640.0,,94.0,103.0,105.0
566,Bradford Deppermann,656368.0,88.0,,115.0,
567,Bradford Webb,702446.0,,87.0,102.0,92.0
568,Bradgley Rodriguez,699134.0,84.0,112.0,105.0,110.0
569,Bradley Blalock,687134.0,113.0,91.0,95.0,90.0
570,Bradley Brehmer,682017.0,69.0,97.0,108.0,95.0
571,Bradley Hanner,690440.0,127.0,104.0,99.0,103.0
572,Brady Afthim,808833.0,,,,102.0
573,Brady Basso,669620.0,77.0,101.0,117.0,101.0
574,Brady Choban,813882.0,99.0,104.0,111.0,92.0
575,Brady Feigl,621399.0,,93.0,117.0,99.0
576,Brady Feigl - 621399,621399.0,72.0,,,
577,Brady Feigl - 656416,656416.0,,91.0,105.0,
578,Brady Hill,687984.0,101.0,94.0,88.0,106.0
579,Brady Kirtner,802374.0,68.0,108.0,106.0,101.0
580,Brady Puckett,657252.0,,89.0,85.0,90.0
581,Brady Rose,690776.0,,,87.0,90.0
582,Brady Schanuel,670258.0,,,95.0,
583,Brady Singer,663903.0,130.0,,,
584,Brady Smith,806224.0,,,83.0,107.0
585,Brady Tygart,695551.0,,93.0,113.0,98.0
586,Braeden Fausnaught,805634.0,80.0,92.0,107.0,90.0
587,Braeden Ogle,669180.0,,95.0,76.0,96.0
588,Braian Salazar,800317.0,74.0,107.0,88.0,105.0
589,Brailin Rodriguez,683637.0,60.0,97.0,95.0,94.0
590,Brailyn Marquez,666622.0,,104.0,63.0,103.0
591,Brandan Bidois,684049.0,95.0,111.0,109.0,112.0
592,Branden Noriega,804447.0,,90.0,62.0,96.0
593,Brandon Barriera,702255.0,,99.0,107.0,101.0
594,Brandon Beckel,699552.0,99.0,99.0,106.0,95.0
595,Brandon Bielak,656232.0,75.0,100.0,105.0,88.0
596,Brandon Birdsell,669361.0,77.0,101.0,115.0,102.0
597,Brandon Clarke,700251.0,65.0,114.0,88.0,120.0
598,Brandon Decker,804698.0,71.0,102.0,102.0,97.0
599,Brandon Downer,827317.0,,101.0,116.0,81.0
600,Brandon Dufault,679555.0,69.0,96.0,88.0,78.0
601,Brandon Eisert,685126.0,136.0,103.0,111.0,101.0
602,Brandon Finnegan,605232.0,,,78.0,
603,Brandon Gold,641620.0,,89.0,86.0,
604,Brandon Herbold,90.0,,90.0,,
605,Brandon Hughes,676714.0,98.0,91.0,102.0,95.0
606,Brandon Johnson,699489.0,118.0,94.0,102.0,102.0
607,Brandon Knarr,687822.0,,86.0,93.0,100.0
608,Brandon Komar,688162.0,111.0,97.0,106.0,83.0
609,Brandon Lawson,669946.0,,,99.0,
610,Brandon Leibrandt,605335.0,68.0,99.0,109.0,92.0
611,Brandon McPherson,835483.0,56.0,107.0,101.0,97.0
612,Brandon Neeck,677957.0,102.0,94.0,86.0,93.0
613,Brandon Pfaadt,694297.0,142.0,102.0,119.0,102.0
614,Brandon Schaeffer,801755.0,,97.0,110.0,91.0
615,Brandon Sproat,687075.0,114.0,106.0,105.0,100.0
616,Brandon Waddell,663399.0,86.0,95.0,106.0,89.0
617,Brandon Walter,687888.0,78.0,106.0,124.0,99.0
618,Brandon White,681449.0,,90.0,114.0,91.0
619,Brandon White - 681449,681449.0,91.0,90.0,112.0,
620,Brandon Williamson,682227.0,64.0,92.0,98.0,87.0
621,Brandon Woodruff,605540.0,84.0,98.0,116.0,92.0
622,Brandon Young,687064.0,86.0,105.0,119.0,105.0
623,Brandt Thompson,825576.0,72.0,94.0,122.0,91.0
624,Brandyn Garcia,805299.0,111.0,112.0,104.0,107.0
625,Branneli Franco,90.0,,92.0,,
626,Brannon Jordan,687561.0,,100.0,106.0,104.0
627,Brant Hurter,676428.0,109.0,104.0,113.0,96.0
628,Braulio Salas,806466.0,,84.0,92.0,80.0
629,Braunny Munoz,679560.0,,90.0,114.0,87.0
630,Brawny Reyes,702886.0,,,97.0,98.0
631,Braxton Ashcraft,677952.0,110.0,102.0,106.0,108.0
632,Braxton Bragg,688867.0,72.0,107.0,119.0,115.0
633,Braxton Garrett,666129.0,73.0,106.0,113.0,102.0
634,Braxton Hyde,805703.0,105.0,90.0,94.0,84.0
635,Braxton Roxby,694820.0,121.0,111.0,109.0,111.0
636,Brayan Bello,678394.0,136.0,104.0,122.0,115.0
637,Brayan Cabello,90.0,,97.0,,
638,Brayan Castillo,678899.0,103.0,104.0,99.0,109.0
639,Brayan De Paula,675527.0,67.0,98.0,81.0,101.0
640,Brayan Mendoza,694207.0,100.0,100.0,101.0,88.0
641,Brayan Narvaez,90.0,,89.0,,
642,Brayan Palencia,696037.0,83.0,96.0,112.0,85.0
643,Brayan Perez,677644.0,80.0,107.0,111.0,92.0
644,Brayan Restituyo,692844.0,86.0,98.0,106.0,104.0
645,Brayan Romero,800019.0,62.0,89.0,79.0,72.0
646,Brayan Vergara,90.0,,90.0,,
647,Brayden Risedorph,703613.0,,113.0,108.0,110.0
648,Brayden Spears,687168.0,94.0,100.0,106.0,90.0
649,Braydon Fisher,680755.0,139.0,105.0,100.0,110.0
650,Braydon Tucker,685319.0,93.0,98.0,113.0,85.0
651,Brayhans Barreto,810980.0,,92.0,101.0,96.0
652,Braylon Doughty,815785.0,72.0,104.0,119.0,102.0
653,Brayner Sanchez,687687.0,53.0,100.0,99.0,96.0
654,Breck Eichelberger,687902.0,,82.0,87.0,86.0
655,Breidy Encarnacion,682697.0,58.0,111.0,106.0,100.0
656,Brenan Hanifee,669724.0,121.0,104.0,113.0,95.0
657,Brendan Beck,694341.0,94.0,102.0,115.0,97.0
658,Brendan Cellucci,676454.0,95.0,98.0,85.0,103.0
659,Brendan Collins,701975.0,69.0,95.0,94.0,104.0
660,Brendan Girton,694858.0,82.0,111.0,104.0,105.0
661,Brendan Hardy,682132.0,68.0,107.0,103.0,105.0
662,Brendan McKay,656713.0,,100.0,134.0,99.0
663,Brendan Nail,678041.0,,100.0,103.0,93.0
664,Brendan White,686839.0,82.0,89.0,94.0,92.0
665,Brendon Little,663893.0,139.0,101.0,97.0,101.0
666,Brennan Bernardino,657514.0,108.0,,107.0,91.0
667,Brennan Malone,683005.0,,85.0,88.0,88.0
668,Brennen Oxford,680986.0,73.0,103.0,101.0,98.0
669,Brent Burgess,670253.0,,,118.0,
670,Brent Francisco,828671.0,,,131.0,99.0
671,Brent Headrick,687396.0,82.0,98.0,113.0,102.0
672,Brent Honeywell,641703.0,80.0,91.0,104.0,89.0
673,Brent Killam,687143.0,,,95.0,
674,Brent Suter,608718.0,128.0,,,93.0
675,Brett Banks,688781.0,75.0,105.0,111.0,101.0
676,Brett Conine,669345.0,,90.0,82.0,
677,Brett Daniels,656349.0,,86.0,70.0,96.0
678,Brett Garcia,702286.0,,,91.0,102.0
679,Brett Gillis,702094.0,62.0,102.0,111.0,100.0
680,Brett Kennedy,664028.0,60.0,91.0,106.0,92.0
681,Brett Kerry,695049.0,93.0,85.0,103.0,86.0
682,Brett Lockwood,695344.0,,84.0,77.0,77.0
683,Brett Phillips,621433.0,,,,104.0
684,Brett Schulze,679630.0,,107.0,92.0,113.0
685,Brett Sears,822412.0,83.0,104.0,116.0,97.0
686,Brett Standlee,685402.0,,92.0,108.0,100.0
687,Brett Wichrowski,814489.0,92.0,97.0,99.0,81.0
688,Brett de Geus,676969.0,101.0,91.0,95.0,82.0
689,Brian Edgington,813360.0,81.0,92.0,104.0,98.0
690,Brian Fitzpatrick,702153.0,95.0,105.0,109.0,103.0
691,Brian Gonzalez,656473.0,,91.0,86.0,98.0
692,Brian Gursky,669237.0,,86.0,80.0,92.0
693,Brian Hendry,809137.0,,100.0,102.0,100.0
694,Brian Howard,641709.0,,91.0,100.0,97.0
695,Brian Keller,662144.0,,92.0,106.0,
696,Brian Marconi,687498.0,,,87.0,
697,Brian Metoyer,682260.0,86.0,115.0,99.0,117.0
698,Brian Moran,572383.0,92.0,102.0,118.0,88.0
699,Brian Van Belle,687003.0,102.0,98.0,120.0,93.0
700,Bridger Holmes,822175.0,74.0,106.0,93.0,102.0
701,Brock Bell,687770.0,72.0,93.0,116.0,93.0
702,Brock Burke,656271.0,129.0,88.0,101.0,101.0
703,Brock Jones,686809.0,,83.0,91.0,78.0
704,Brock Moore,822160.0,,92.0,63.0,95.0
705,Brock Porter,702548.0,98.0,104.0,95.0,105.0
706,Brock Selvidge,691795.0,79.0,98.0,96.0,90.0
707,Brock Stewart,592779.0,76.0,100.0,118.0,116.0
708,Brock Whittlesey,689011.0,,88.0,101.0,80.0
709,Brody Brecht,701679.0,66.0,119.0,101.0,126.0
710,Brody Hopkins,811315.0,108.0,111.0,100.0,105.0
711,Brody Jessee,689297.0,92.0,88.0,93.0,92.0
712,Brody Koerner,621259.0,,,95.0,
713,Brody McCullough,805664.0,54.0,107.0,116.0,110.0
714,Brody Rodning,676697.0,70.0,92.0,94.0,91.0
715,Brooks Auger,824624.0,72.0,88.0,98.0,75.0
716,Brooks Caple,699944.0,82.0,92.0,102.0,81.0
717,Brooks Crawford,663883.0,104.0,92.0,99.0,87.0
718,Brooks Fowler,827670.0,66.0,104.0,106.0,88.0
719,Brooks Gosswein,694747.0,,88.0,83.0,86.0
720,Brooks Kriske,621139.0,106.0,111.0,109.0,122.0
721,Brooks Raley,548384.0,82.0,,,99.0
722,Brooks Wilson,676570.0,65.0,107.0,96.0,108.0
723,Bruce Zimmermann,669145.0,104.0,98.0,114.0,88.0
724,Bruno Lopez,694058.0,,,,108.0
725,Brusdar Graterol,660813.0,67.0,,110.0,106.0
726,Bryan Abreu,650556.0,142.0,,,
727,Bryan Baker,641329.0,140.0,104.0,105.0,109.0
728,Bryan Balzer,808893.0,66.0,96.0,93.0,82.0
729,Bryan Bautista,800073.0,,96.0,86.0,97.0
730,Bryan Brickhouse,595893.0,,,107.0,
731,Bryan Caceres,678409.0,90.0,85.0,83.0,83.0
732,Bryan Chi,701261.0,68.0,94.0,98.0,89.0
733,Bryan Garcia,650530.0,,84.0,82.0,84.0
734,Bryan Hoeing,663773.0,91.0,100.0,112.0,99.0
735,Bryan Hudson,663542.0,120.0,102.0,109.0,97.0
736,Bryan King,687911.0,129.0,110.0,111.0,101.0
737,Bryan Magdaleno,692447.0,88.0,104.0,61.0,97.0
738,Bryan Mata,667356.0,95.0,107.0,95.0,107.0
739,Bryan Mena,700167.0,82.0,91.0,94.0,86.0
740,Bryan Mitchell,571951.0,,,87.0,
741,Bryan Pena,678370.0,,,88.0,
742,Bryan Perez,700169.0,,98.0,105.0,95.0
743,Bryan Perez,702913.0,,91.0,99.0,87.0
744,Bryan Perez - 700169,700169.0,60.0,91.0,99.0,
745,Bryan Polanco,702877.0,93.0,88.0,106.0,81.0
746,Bryan Pope,675276.0,67.0,90.0,101.0,91.0
747,Bryan Rivera,800469.0,85.0,95.0,92.0,98.0
748,Bryan Sammons,676614.0,73.0,96.0,104.0,95.0
749,Bryan Sanchez,683885.0,59.0,85.0,82.0,82.0
750,Bryan Shaw,543766.0,82.0,101.0,85.0,89.0
751,Bryan Woo,693433.0,118.0,114.0,120.0,115.0
752,Bryant Olson,825926.0,,,64.0,93.0
753,Bryant Salgado,687560.0,,,81.0,102.0
754,Bryce Bonnin,675655.0,59.0,106.0,106.0,112.0
755,Bryce Collins,680864.0,61.0,108.0,100.0,114.0
756,Bryce Conley,676785.0,77.0,93.0,106.0,93.0
757,Bryce Cunningham,701480.0,61.0,103.0,111.0,100.0
758,Bryce Elder,693821.0,127.0,102.0,107.0,91.0
759,Bryce Hubbart,687114.0,86.0,86.0,90.0,91.0
760,Bryce Jarvis,686826.0,106.0,87.0,93.0,92.0
761,Bryce Jenkins,808743.0,,,73.0,95.0
762,Bryce Mayer,809343.0,72.0,105.0,117.0,109.0
763,Bryce McGowan,700245.0,107.0,96.0,95.0,102.0
764,Bryce Meccage,815501.0,66.0,96.0,108.0,94.0
765,Bryce Miller,682243.0,99.0,95.0,128.0,106.0
766,Bryce Montes de Oca,656755.0,,,74.0,102.0
767,Bryce Osmond,683098.0,52.0,88.0,97.0,85.0
768,Bryce Shaffer,815144.0,73.0,98.0,112.0,97.0
769,Bryce Tassin,687001.0,73.0,95.0,106.0,94.0
770,Bryce Warrecker,695425.0,88.0,105.0,118.0,96.0
771,Brycen Mautz,802408.0,103.0,102.0,115.0,103.0
772,Bryse Wilson,669060.0,120.0,93.0,117.0,90.0
773,Bryson Dudley,703657.0,,,120.0,105.0
774,Bryson Hammer,694811.0,84.0,109.0,96.0,93.0
775,Bryson Van Sickle,809819.0,,,,99.0
776,Bubba Chandler,696149.0,125.0,102.0,100.0,110.0
777,Bubba Hall,801540.0,70.0,102.0,118.0,95.0
778,Bubby Rossman,657745.0,,88.0,90.0,91.0
779,Buck Farmer,571656.0,107.0,100.0,94.0,92.0
780,Burch Smith,572143.0,80.0,100.0,108.0,102.0
781,Burl Carraway,693310.0,,,67.0,91.0
782,C.J. Culpepper,690217.0,79.0,103.0,95.0,94.0
783,C.J. Mayhue,687839.0,,91.0,109.0,82.0
784,C.J. Widger,702448.0,99.0,96.0,95.0,94.0
785,CD Pelham,641962.0,88.0,100.0,109.0,108.0
786,CJ Van Eyk,669310.0,111.0,94.0,102.0,91.0
787,CJ Weins,694291.0,98.0,98.0,79.0,98.0
788,Cade Austin,694475.0,92.0,98.0,108.0,100.0
789,Cade Cavalli,676917.0,89.0,104.0,107.0,102.0
790,Cade Citelli,699530.0,83.0,102.0,102.0,107.0
791,Cade Denton,814106.0,92.0,98.0,108.0,100.0
792,Cade Feeney,814366.0,56.0,104.0,131.0,103.0
793,Cade Gibson,806188.0,108.0,104.0,111.0,91.0
794,Cade Halemanu,702118.0,58.0,92.0,96.0,93.0
795,Cade Horton,690990.0,110.0,108.0,116.0,112.0
796,Cade Kuehler,805780.0,55.0,101.0,102.0,94.0
797,Cade Povich,700249.0,124.0,103.0,104.0,105.0
798,Cade Smith,671922.0,,96.0,113.0,116.0
799,Cade Smith,694696.0,,,110.0,
800,Cade Smith - 671922,671922.0,131.0,,112.0,
801,Cade Smith - 694696,694696.0,66.0,104.0,106.0,100.0
802,Cade Vernon,827293.0,94.0,112.0,117.0,86.0
803,Cade Winquest,685464.0,87.0,101.0,107.0,98.0
804,Caden Dana,702674.0,102.0,100.0,98.0,99.0
805,Caden Favors,801129.0,83.0,102.0,102.0,98.0
806,Caden Grice,694364.0,55.0,110.0,102.0,112.0
807,Caden Monke,681387.0,89.0,91.0,74.0,92.0
808,Caden Scarborough,807291.0,82.0,108.0,124.0,115.0
809,Caden Vire,701791.0,,,78.0,
810,Caden Wooster,813770.0,,,,103.0
811,Cal Quantrill,615698.0,123.0,92.0,118.0,95.0
812,Cale Lansville,695746.0,66.0,93.0,102.0,81.0
813,Cale Wetwiska,835054.0,,,,102.0
814,Caleb Baragar,670056.0,62.0,94.0,91.0,99.0
815,Caleb Bolden,676700.0,88.0,99.0,99.0,96.0
816,Caleb Boushley,676961.0,101.0,93.0,109.0,82.0
817,Caleb Ferguson,657571.0,135.0,,,
818,Caleb Franzen,800061.0,61.0,92.0,102.0,85.0
819,Caleb Freeman,673965.0,131.0,95.0,87.0,97.0
820,Caleb Kilian,668873.0,61.0,100.0,110.0,91.0
821,Caleb Simpson,643539.0,,,55.0,94.0
822,Caleb Smith,592761.0,,93.0,98.0,90.0
823,Caleb Thielbar,573204.0,135.0,,134.0,101.0
824,Caleb Wurster,693473.0,64.0,101.0,92.0,97.0
825,Callum Wallace,800527.0,58.0,91.0,83.0,84.0
826,Calvin Bickerstaff,814810.0,68.0,101.0,113.0,99.0
827,Calvin Coker,681085.0,76.0,94.0,105.0,83.0
828,Calvin Faucher,676534.0,130.0,95.0,100.0,106.0
829,Calvin Schapira,681064.0,67.0,105.0,102.0,93.0
830,Calvin Ziegler,683349.0,,,,104.0
831,Cam Alldred,682027.0,61.0,96.0,100.0,91.0
832,Cam Booser,592155.0,118.0,95.0,104.0,112.0
833,Cam Brown,674967.0,,97.0,105.0,90.0
834,Cam Brown - 674967,674967.0,,93.0,103.0,98.0
835,Cam Brown - 690963,690963.0,,,,103.0
836,Cam Caminiti,807284.0,66.0,114.0,109.0,112.0
837,Cam Day,701764.0,105.0,103.0,99.0,98.0
838,Cam Opp,674429.0,,,78.0,
839,Cam Robinson,676515.0,76.0,96.0,91.0,97.0
840,Cam Sanders,676742.0,124.0,108.0,93.0,115.0
841,Cam Schlittler,693645.0,110.0,110.0,113.0,113.0
842,Cam Schuelke,807575.0,57.0,96.0,102.0,98.0
843,Cam Tullar,690342.0,60.0,91.0,100.0,92.0
844,Cam Vieaux,664944.0,,99.0,102.0,91.0
845,Cam Walty,808754.0,66.0,92.0,116.0,81.0
846,Cam Wynne,688011.0,,100.0,107.0,96.0
847,Camden Minacci,695229.0,100.0,96.0,104.0,96.0
848,Cameron Brown,674967.0,93.0,93.0,114.0,107.0
849,Cameron Cotter,694650.0,87.0,99.0,107.0,92.0
850,Cameron Foster,671382.0,99.0,103.0,112.0,116.0
851,Cameron Junker,669668.0,63.0,90.0,86.0,88.0
852,Cameron Keshock,804999.0,,,114.0,104.0
853,Cameron Pferrer,680102.0,73.0,104.0,104.0,96.0
854,Cameron Wagoner,687726.0,,90.0,103.0,85.0
855,Cameron Weston,687721.0,110.0,100.0,97.0,93.0
856,Camilo Doval,666808.0,128.0,,,106.0
857,Camilo Hernandez,804876.0,,100.0,93.0,78.0
858,Camilo Sanchez,90.0,,88.0,,
859,Camilo Sanchez,800229.0,,,85.0,
860,Camron Hill,701320.0,,91.0,78.0,92.0
861,Candido Cuevas,703341.0,51.0,104.0,92.0,100.0
862,Cannon Pickell,695384.0,,,64.0,99.0
863,Carl Edwards Jr.,605218.0,81.0,103.0,109.0,98.0
864,Carlo Reyes,683689.0,69.0,100.0,104.0,101.0
865,Carlos A Francisco,687956.0,78.0,101.0,98.0,101.0
866,Carlos A. Francisco,90.0,,91.0,,
867,Carlos Almonte,90.0,,93.0,,
868,Carlos Belen,627893.0,,,102.0,
869,Carlos Betancourt,678640.0,62.0,99.0,104.0,103.0
870,Carlos Calderon,682684.0,64.0,87.0,88.0,85.0
871,Carlos Canales,90.0,,93.0,,
872,Carlos Carra,90.0,,88.0,,
873,Carlos Carra,820902.0,,,127.0,95.0
874,Carlos Carrasco,471911.0,103.0,95.0,110.0,90.0
875,Carlos Castillo,807962.0,82.0,96.0,108.0,87.0
876,Carlos De Los Santos,678914.0,61.0,93.0,77.0,101.0
877,Carlos Duran,679922.0,101.0,98.0,81.0,99.0
878,Carlos Espinal,664284.0,,,101.0,
879,Carlos Espinosa,800514.0,100.0,98.0,104.0,110.0
880,Carlos Estevez,608032.0,140.0,,,
881,Carlos F. Rodriguez,692230.0,,97.0,102.0,105.0
882,Carlos Garcia,681603.0,80.0,97.0,101.0,102.0
883,Carlos Gomez,680622.0,72.0,101.0,97.0,95.0
884,Carlos Guarate,678672.0,,86.0,104.0,83.0
885,Carlos Guzman,664346.0,119.0,105.0,109.0,107.0
886,Carlos Hernandez,672578.0,121.0,106.0,111.0,115.0
887,Carlos Jimenez,683639.0,88.0,105.0,79.0,108.0
888,Carlos Lagrange,801739.0,83.0,111.0,102.0,119.0
889,Carlos Lequerica,701557.0,102.0,100.0,108.0,93.0
890,Carlos Lomeli,676355.0,,89.0,108.0,101.0
891,Carlos Luna,650690.0,,88.0,116.0,91.0
892,Carlos Marcano,700354.0,83.0,93.0,96.0,82.0
893,Carlos Martinez,691546.0,,93.0,71.0,95.0
894,Carlos Martorella,90.0,,91.0,,
895,Carlos Meza,680640.0,72.0,97.0,87.0,100.0
896,Carlos Pena,685329.0,105.0,100.0,112.0,91.0
897,Carlos Rangel,90.0,,89.0,,
898,Carlos Rey,692229.0,110.0,108.0,88.0,106.0
899,Carlos Rodon,607074.0,137.0,,,
900,Carlos Rodriguez,692230.0,93.0,102.0,99.0,99.0
901,Carlos Romero,673395.0,100.0,93.0,93.0,91.0
902,Carlos Tavera,679857.0,75.0,92.0,92.0,95.0
903,Carlos Torres,688876.0,84.0,89.0,102.0,81.0
904,Carlos Vargas,672841.0,123.0,96.0,96.0,91.0
905,Carlson Reed,694788.0,81.0,104.0,84.0,98.0
906,Carlton Perkins,813855.0,68.0,97.0,84.0,85.0
907,Carmen Mlodzinski,669387.0,119.0,102.0,105.0,101.0
908,Carson Carter,690273.0,,90.0,96.0,103.0
909,Carson Coleman,679693.0,,,118.0,101.0
910,Carson Dorsey,805955.0,60.0,112.0,115.0,115.0
911,Carson Fulmer,608334.0,108.0,98.0,102.0,94.0
912,Carson Hobbs,814481.0,102.0,109.0,112.0,114.0
913,Carson Jacobs,801941.0,97.0,103.0,93.0,123.0
914,Carson Laws,830894.0,,,84.0,108.0
915,Carson Montgomery,691000.0,,,100.0,
916,Carson Myers,816362.0,,,95.0,96.0
917,Carson Palmquist,687223.0,102.0,101.0,102.0,103.0
918,Carson Pierce,804544.0,58.0,110.0,105.0,99.0
919,Carson Ragsdale,685068.0,101.0,95.0,98.0,92.0
920,Carson Rudd,695297.0,90.0,84.0,85.0,84.0
921,Carson Seymour,693313.0,118.0,107.0,103.0,101.0
922,Carson Skipper,702297.0,121.0,98.0,109.0,91.0
923,Carson Spiers,686730.0,74.0,100.0,100.0,97.0
924,Carson Swilling,691018.0,,90.0,113.0,92.0
925,Carson Teel,677023.0,,,99.0,
926,Carson Whisenhunt,687931.0,97.0,101.0,111.0,99.0
927,Carter Baumler,691945.0,71.0,110.0,112.0,109.0
928,Carter Loewen,659389.0,85.0,108.0,113.0,103.0
929,Carter Lovasz,801921.0,,,111.0,98.0
930,Carter Rustad,686811.0,93.0,105.0,108.0,99.0
931,Carter Spivey,701053.0,71.0,96.0,104.0,90.0
932,Case Matter,811318.0,,,79.0,102.0
933,Case Williams,695406.0,,78.0,95.0,80.0
934,Casey Anderson,814783.0,105.0,93.0,93.0,91.0
935,Casey Cobb,690530.0,,88.0,111.0,98.0
936,Casey Hintz,808750.0,,,116.0,95.0
937,Casey Kelly,543391.0,83.0,86.0,96.0,72.0
938,Casey Lawrence,596271.0,111.0,90.0,114.0,74.0
