,PLAYERID,NAME,HAND,TEAM,OPP_TM,SALARY,POS,LP,OL,OD,IPL,ERROR,2H,PITCHER,CATCHER,UMPIRE,PARK,ROOF,GVF,PLATOON,HFA,PH%,COLD,TILT_BIAS,FPTS,FPTS/$,RBI,R,SB,CS,SH,SF,GIDP,HR_DEPENDENCE,0%_PH%_FPTS,SLATE,FLOOR,CEILING,POWN,PA,PAVSSP,PAVSSP%,BA,_OBP,SLG,ISO,WOBA,CNWOBA,XWOBA_CS,XWOBA_LS,AB,K,BB,IBB,HBP,H,1B,2B,3B,HR,TB,PARTNERID,OWNERSHIP
275,3616037.0,Michael Massey,L,KCR,MIN,2100,2B/OF,7,false,false,true,-,-,Pablo Lopez,Ryan Jeffers (N),-,KCR,-,-,true,true,7%,false,76%,5.99,2.85,0.43,0.41,0.03,0.01,0.01,0.001,0.06,27%,6.15,Main,0.16,15.37,2.51,3.7,2.51,68%,0.24,0.288,0.396,0.156,0.298,0.295,0.225,0.283,3.45,0.66,0.2,0.0,0.04,0.83,0.52,0.18,0.02,0.11,1.37,3616037.0,
276,1452778.0,Andres Gimenez,L,TOR,NYY,3300,2B,9,false,false,true,-,-,Cameron Schlittler,Austin Wells (+),-,NYY,-,-,true,false,4%,false,74%,5.99,1.82,0.32,0.38,0.15,0.04,0.02,0.001,0.09,15%,6.12,Main,0.34,15.58,1.77,3.81,2.04,54%,0.236,0.3,0.336,0.1,0.284,0.3,0.304,0.307,3.46,0.7,0.22,0.01,0.1,0.82,0.61,0.13,0.02,0.06,1.16,1452778.0,
277,6566884.0,Nick Sogard,B,BOS,ARI,2200,1B/2B,8,false,false,true,-,-,Eduardo Rodriguez,Gabriel Moreno (N),-,ARI,Closed,-,true,false,13%,false,44%,5.97,2.71,0.35,0.4,0.05,0.02,0.03,0.001,0.08,15%,6.33,Main,0.4,15.08,3.34,3.78,2.29,61%,0.259,0.328,0.37,0.111,0.31,0.288,0.324,0.277,3.39,0.69,0.34,0.01,0.02,0.88,0.64,0.16,0.03,0.06,1.26,6566884.0,
278,3202406.0,Ezequiel Duran,R,TEX,HOU,2300,1B/2B,2,false,false,true,-,-,Colton Gordon,Yainer Diaz (N),-,TEX,Closed,-,true,true,43%,false,68%,5.97,2.6,0.36,0.42,0.07,0.02,0.01,0.001,0.06,27%,7.13,Main,0.16,15.64,1.81,3.53,2.6,74%,0.249,0.291,0.408,0.159,0.304,0.297,0.244,0.248,3.31,0.77,0.18,0.0,0.03,0.82,0.52,0.18,0.03,0.1,1.35,3202406.0,
279,3202059.0,Jhonkensy Noel,R,CLE,TBR,2100,OF,6,false,false,true,-,-,Ian Seymour,Hunter Feduccia (N),Jansen Visconti (H),TAM01,-,-,true,false,32%,false,85%,5.96,2.84,0.43,0.43,0.01,0.01,0.0,0.001,0.06,44%,6.72,Main,0.0,15.2,3.86,3.62,2.51,69%,0.221,0.269,0.413,0.192,0.295,0.289,0.215,0.292,3.39,1.11,0.18,0.0,0.04,0.75,0.43,0.15,0.01,0.16,1.4,3202059.0,
280,15269.0,Kyle Higashioka,R,TEX,HOU,3800,C,6,false,false,true,-,-,Colton Gordon,Yainer Diaz (N),-,TEX,Closed,-,true,true,15%,false,57%,5.95,1.57,0.43,0.43,0.02,0.01,0.01,0.001,0.05,38%,6.33,Main,0.01,15.12,1.14,3.66,2.29,63%,0.224,0.276,0.406,0.182,0.296,0.292,0.295,0.298,3.4,0.83,0.23,0.0,0.02,0.76,0.44,0.18,0.0,0.15,1.38,15269.0,
281,2039907.0,Nick Gonzales,R,PIT,MIL,2900,2B,6,false,false,true,-,-,Quinn Priester,William Contreras (N),-,PIT,-,-,false,true,1%,false,63%,5.95,2.05,0.37,0.37,0.03,0.01,0.01,0.001,0.1,12%,5.98,--,0.53,14.87,13.04,3.94,2.44,62%,0.268,0.318,0.372,0.104,0.304,0.315,0.298,0.336,3.66,0.75,0.21,0.0,0.06,0.98,0.71,0.2,0.02,0.05,1.36,2039907.0,
282,2553279.0,Ha-seong Kim,R,ATL,SEA,3300,SS,8,false,false,true,-,-,Logan Gilbert,Cal Raleigh (++),-,ATL,-,-,false,true,12%,false,62%,5.92,1.79,0.34,0.37,0.14,0.05,0.04,0.001,0.07,21%,6.27,Main,0.15,15.6,1.08,3.52,2.15,61%,0.237,0.297,0.368,0.131,0.295,0.308,0.292,0.326,3.19,0.76,0.26,0.0,0.03,0.76,0.51,0.14,0.02,0.08,1.17,2553279.0,
283,16290.0,Orlando Arcia,R,COL,SDP,2700,1B/3B,9,false,false,true,-,-,Nick Pivetta,Freddy Fermin (N),-,COL,-,H,false,true,8%,false,75%,5.92,2.19,0.4,0.44,0.01,0.0,0.01,0.001,0.07,28%,6.13,Main,0.24,14.94,1.36,3.57,2.13,60%,0.259,0.304,0.415,0.156,0.313,0.274,0.219,0.248,3.34,0.72,0.21,0.0,0.01,0.87,0.56,0.19,0.01,0.11,1.39,16290.0,
284,4578833.0,Jose Fermin,R,STL,SFG,1,--,7,false,false,false,-,-,Carson Seymour,Patrick Bailey (++),-,STL,-,-,false,true,2%,false,67%,5.92,5920.0,0.33,0.35,0.1,0.04,0.03,0.001,0.1,11%,5.98,Main,0.42,14.92,0.01,3.83,1.99,52%,0.255,0.329,0.347,0.092,0.303,0.31,0.349,0.25,3.4,0.39,0.32,0.01,0.07,0.87,0.65,0.16,0.01,0.04,1.18,4578833.0,
285,889030.0,Michael Helman,R,TEX,HOU,3600,OF,1,false,false,true,-,-,Colton Gordon,Yainer Diaz (N),-,TEX,Closed,-,true,true,50%,false,31%,5.92,1.64,0.33,0.44,0.08,0.01,0.01,0.001,0.05,31%,7.19,Main,0.01,15.57,1.47,3.54,2.71,77%,0.228,0.276,0.4,0.172,0.293,0.28,0.351,0.105,3.31,0.72,0.19,0.01,0.03,0.76,0.44,0.18,0.02,0.12,1.32,889030.0,
286,2234831.0,Nick Yorke,R,PIT,MIL,1,--,6,false,false,false,-,-,Quinn Priester,William Contreras (N),-,PIT,-,-,false,true,0%,false,50%,5.92,5920.0,0.35,0.35,0.08,0.02,0.01,0.001,0.1,11%,5.92,--,0.55,14.7,0.01,3.96,2.44,62%,0.258,0.308,0.349,0.091,0.29,0.298,,0.4,3.68,0.84,0.23,0.01,0.04,0.95,0.72,0.18,0.01,0.04,1.28,2234831.0,
287,6303705.0,Justyn-Henry Malloy,R,DET,CHW,1,--,6,false,false,false,-,-,Shane Smith,Kyle Teel (N),-,DET,-,-,false,true,17%,false,63%,5.92,5920.0,0.38,0.41,0.03,0.01,0.0,0.001,0.05,25%,6.39,--,0.11,14.81,0.01,3.67,2.26,62%,0.236,0.331,0.378,0.142,0.316,0.312,0.274,0.271,3.21,0.95,0.41,0.0,0.05,0.76,0.49,0.16,0.0,0.09,1.21,6303705.0,
288,6599489.0,Adrian Del Castillo,L,ARI,BOS,1,--,5,false,false,false,-,-,Payton Tolle,Carlos Narvaez (N),-,ARI,Closed,-,false,true,1%,false,77%,5.91,5910.0,0.46,0.43,0.01,0.0,0.01,0.001,0.05,24%,5.97,Main,0.11,15.0,0.01,4.03,2.16,54%,0.211,0.276,0.343,0.132,0.273,0.291,0.222,0.265,3.69,1.29,0.29,0.01,0.04,0.78,0.49,0.17,0.02,0.09,1.26,6599489.0,
289,2039961.0,Robert Hassell III,L,WAS,CHC,5400,OF,8,true,true,true,-,-,Javier Assad,Reese McGuire (N),Clint Vondrak (EH),CHC,-,-,true,false,6%,true,74%,5.91,1.09,0.34,0.37,0.09,0.03,0.02,0.001,0.09,15%,6.07,--,0.4,15.16,0.01,3.85,2.22,58%,0.247,0.308,0.349,0.102,0.291,0.294,0.286,,3.51,0.92,0.3,0.01,0.02,0.87,0.64,0.15,0.02,0.06,1.22,2039961.0,
290,4061854.0,Curtis Mead,R,CHW,DET,2600,3B,6,false,false,true,-,-,Jack Flaherty,Dillon Dingler (N),-,DET,-,-,false,false,4%,false,64%,5.91,2.27,0.39,0.38,0.04,0.03,0.0,0.001,0.07,24%,6.03,--,0.28,15.13,5.61,4.04,2.45,61%,0.23,0.281,0.356,0.126,0.28,0.302,0.271,0.311,3.76,1.06,0.21,0.0,0.06,0.87,0.58,0.19,0.01,0.09,1.34,4061854.0,
291,6575828.0,Coby Mayo,R,BAL,LAD,2700,1B,9,false,false,true,-,-,Tyler Glasnow,Dalton Rushing (-),-,BAL,-,-,false,true,4%,false,70%,5.91,2.19,0.41,0.44,0.03,0.01,0.0,0.001,0.05,39%,6.01,Main,0.0,15.25,1.57,3.58,2.16,60%,0.209,0.284,0.398,0.189,0.297,0.305,0.292,0.213,3.24,1.21,0.31,0.01,0.03,0.68,0.38,0.14,0.01,0.15,1.29,6575828.0,
292,7517191.0,Hyeseong Kim,L,LAD,BAL,3400,2B,7,false,false,true,-,-,Dean Kremer,Samuel Basallo (-),-,BAL,-,-,true,false,30%,false,58%,5.9,1.74,0.35,0.35,0.1,0.05,0.01,0.001,0.08,17%,6.87,Main,0.42,15.18,1.54,3.65,2.34,64%,0.261,0.303,0.378,0.117,0.298,0.289,0.279,,3.43,0.79,0.2,0.0,0.01,0.89,0.65,0.16,0.03,0.06,1.3,7517191.0,
293,,Harrison Ford,R,SEA,ATL,1,--,7,false,false,false,-,-,Chris Sale,Drake Baldwin (N),-,ATL,-,-,true,false,14%,false,50%,5.9,5900.0,0.33,0.35,0.11,0.02,0.01,0.001,0.06,19%,6.28,Main,0.01,0.01,0.01,3.8,2.36,62%,0.225,0.306,0.346,0.121,0.291,0.303,,,3.4,1.12,0.34,0.0,0.06,0.77,0.51,0.17,0.01,0.07,1.17,,
294,4060976.0,Joey Ortiz,R,MIL,PIT,2800,SS,9,false,false,true,-,-,Johan Oviedo,Joey Bart (N),-,PIT,-,-,false,false,15%,false,65%,5.88,2.1,0.38,0.42,0.1,0.03,0.02,0.001,0.08,15%,6.38,--,0.3,15.23,4.63,3.65,2.02,55%,0.244,0.306,0.349,0.105,0.292,0.3,0.284,0.315,3.32,0.67,0.26,0.0,0.04,0.81,0.59,0.15,0.02,0.05,1.16,4060976.0,
295,2039348.0,Alek Thomas,L,ARI,BOS,1,--,7,false,false,false,-,-,Payton Tolle,Carlos Narvaez (N),-,ARI,Closed,-,false,true,4%,true,65%,5.88,5880.0,0.39,0.38,0.07,0.02,0.04,0.001,0.09,18%,6.02,Main,0.26,15.2,0.01,3.82,1.99,52%,0.237,0.286,0.361,0.124,0.285,0.295,0.285,0.311,3.52,1.02,0.22,0.01,0.04,0.84,0.57,0.17,0.03,0.07,1.27,2039348.0,
296,7958031.0,Carson Williams,R,TBR,CLE,3900,SS,8,false,false,true,-,-,Gavin Williams,Austin Hedges (++),Jansen Visconti (H),TAM01,-,-,false,true,21%,false,55%,5.88,1.51,0.4,0.42,0.07,0.02,0.01,0.001,0.05,33%,6.43,Main,0.0,15.36,0.89,3.41,2.23,65%,0.219,0.291,0.395,0.176,0.3,0.296,0.22,,3.09,1.16,0.28,0.0,0.03,0.68,0.4,0.13,0.02,0.12,1.22,7958031.0,
297,2039288.0,Riley Adams,R,WAS,CHC,7200,C,7,true,true,true,-,-,Javier Assad,Reese McGuire (N),Clint Vondrak (EH),CHC,-,-,false,false,8%,false,64%,5.85,0.81,0.43,0.41,0.02,0.01,0.01,0.001,0.07,30%,6.05,--,0.13,14.84,0.01,3.92,2.33,59%,0.213,0.288,0.347,0.134,0.283,0.293,0.279,0.289,3.53,1.17,0.29,0.0,0.08,0.75,0.5,0.13,0.0,0.11,1.23,2039288.0,
298,9501890.0,Collin Kayfus,L,CLE,TBR,1,--,8,false,false,false,-,-,Ian Seymour,Hunter Feduccia (N),Jansen Visconti (H),TAM01,-,-,false,false,1%,true,60%,5.81,5810.0,0.36,0.39,0.04,0.01,0.01,0.001,0.06,28%,6.2,Main,0.16,14.98,0.01,3.65,2.28,62%,0.241,0.297,0.393,0.152,0.302,0.305,0.337,,3.36,1.0,0.22,0.0,0.06,0.81,0.52,0.16,0.02,0.1,1.32,9501890.0,
299,1451999.0,Daniel Johnson,L,BAL,LAD,1,--,9,false,false,false,-,-,Tyler Glasnow,Dalton Rushing (-),-,BAL,-,-,true,true,14%,false,69%,5.8,5800.0,0.37,0.39,0.1,0.03,0.0,0.001,0.06,33%,6.16,Main,0.0,15.31,0.01,3.42,2.16,63%,0.219,0.269,0.394,0.175,0.288,0.283,0.353,,3.19,0.96,0.2,0.0,0.02,0.7,0.4,0.15,0.02,0.12,1.26,1451999.0,
300,7934144.0,Carter Jensen,L,KCR,MIN,1,--,8,false,false,false,-,-,Pablo Lopez,Ryan Jeffers (N),-,KCR,-,-,true,true,6%,false,100%,5.8,5800.0,0.37,0.4,0.05,0.01,0.0,0.001,0.06,22%,5.95,Main,0.09,15.04,0.01,3.58,2.39,67%,0.232,0.307,0.38,0.148,0.301,0.295,,,3.22,0.94,0.33,0.01,0.02,0.75,0.48,0.15,0.04,0.08,1.23,7934144.0,
301,7969835.0,Alejandro Osuna,L,TEX,HOU,1,--,7,false,false,false,-,-,Colton Gordon,Yainer Diaz (N),-,TEX,Closed,-,false,true,2%,false,69%,5.78,5780.0,0.31,0.34,0.11,0.01,0.05,0.001,0.07,17%,5.84,Main,0.22,15.16,0.01,3.79,2.19,58%,0.233,0.302,0.346,0.113,0.289,0.302,0.335,,3.39,0.93,0.3,0.02,0.06,0.79,0.55,0.16,0.02,0.06,1.17,7969835.0,
302,3615853.0,Nate Eaton,R,BOS,ARI,2400,3B/OF,1,false,false,true,-,-,Eduardo Rodriguez,Gabriel Moreno (N),-,ARI,Closed,-,true,false,62%,false,71%,5.77,2.4,0.31,0.43,0.09,0.03,0.02,0.001,0.06,17%,7.47,Main,0.18,14.85,1.73,3.64,2.98,82%,0.238,0.287,0.362,0.124,0.285,0.272,0.223,,3.37,0.9,0.22,0.01,0.03,0.8,0.53,0.19,0.02,0.06,1.22,3615853.0,
303,9668487.0,Robert Seymour,L,TBR,CLE,1,--,9,false,false,false,-,-,Gavin Williams,Austin Hedges (++),Jansen Visconti (H),TAM01,-,-,true,true,8%,true,70%,5.77,5770.0,0.42,0.44,0.01,0.0,0.0,0.001,0.05,35%,5.96,Main,0.0,14.8,0.01,3.5,2.12,61%,0.218,0.291,0.393,0.175,0.297,0.302,0.191,,3.17,1.13,0.3,0.03,0.03,0.69,0.41,0.14,0.01,0.13,1.25,9668487.0,
304,7893365.0,James Crooks,L,STL,SFG,2100,C,8,false,false,true,-,-,Carson Seymour,Patrick Bailey (++),-,STL,-,-,true,true,4%,false,50%,5.76,2.74,0.38,0.41,0.01,0.0,0.01,0.001,0.08,21%,5.88,Main,0.26,14.61,3.3,3.7,1.9,51%,0.247,0.315,0.377,0.13,0.305,0.293,,,3.35,0.93,0.3,0.01,0.04,0.83,0.57,0.17,0.01,0.08,1.26,7893365.0,
305,2039291.0,Austin Martin,R,MIN,KCR,1,--,7,false,false,false,-,-,Michael Wacha,Salvador Perez (N),-,KCR,-,-,false,false,0%,false,53%,5.76,5760.0,0.3,0.33,0.05,0.03,0.03,0.001,0.09,8%,5.77,Main,0.46,14.44,0.01,4.01,2.27,57%,0.253,0.324,0.344,0.091,0.299,0.309,0.334,0.314,3.59,0.63,0.33,0.01,0.06,0.91,0.67,0.19,0.02,0.03,1.24,2039291.0,
306,36162.0,Amed Rosario,R,NYY,TOR,3400,2B/3B,9,false,false,true,-,-,Kevin Gausman,Alejandro Kirk (+),-,NYY,-,-,false,true,0%,false,58%,5.75,1.69,0.31,0.35,0.1,0.03,0.01,0.001,0.09,17%,5.77,Main,0.44,14.63,1.78,3.65,2.1,58%,0.262,0.295,0.375,0.113,0.293,0.305,0.325,0.285,3.47,0.69,0.15,0.0,0.02,0.91,0.66,0.16,0.02,0.06,1.3,36162.0,
307,3202098.0,Kody Clemens,L,MIN,KCR,3100,1B,6,false,false,true,-,-,Michael Wacha,Salvador Perez (N),-,KCR,-,-,true,false,23%,true,63%,5.75,1.85,0.4,0.39,0.01,0.01,0.01,0.001,0.06,31%,6.4,Main,0.03,15.05,1.9,3.72,2.39,64%,0.219,0.276,0.384,0.165,0.288,0.31,0.32,0.258,3.43,0.85,0.25,0.0,0.02,0.75,0.45,0.15,0.04,0.11,1.32,3202098.0,
308,4719163.0,Casey Schmitt,R,SFG,STL,3600,2B,7,false,false,true,-,-,Michael McGreevy,James Crooks (N),-,STL,-,-,false,false,3%,false,62%,5.75,1.6,0.4,0.38,0.02,0.01,0.02,0.001,0.09,24%,5.84,Main,0.36,14.79,2.69,3.97,2.32,58%,0.237,0.281,0.357,0.12,0.281,0.311,0.344,0.296,3.72,0.81,0.19,0.0,0.04,0.88,0.62,0.17,0.01,0.09,1.33,4719163.0,
309,2039074.0,Logan Davidson,B,LAA,ATH,1,--,8,false,false,false,-,-,Mason Barnett,Shea Langeliers (-),-,LAA,-,-,true,true,1%,false,80%,5.75,5750.0,0.38,0.41,0.04,0.01,0.01,0.001,0.06,26%,5.78,Main,0.07,14.98,0.01,3.84,2.04,53%,0.21,0.29,0.343,0.133,0.281,0.265,0.198,,3.43,1.13,0.37,0.01,0.03,0.72,0.47,0.14,0.01,0.1,1.18,2039074.0,
310,7742222.0,Anthony Seigler,L,MIL,PIT,1,--,8,false,false,false,-,-,Johan Oviedo,Joey Bart (N),-,PIT,-,-,true,false,39%,false,59%,5.74,5740.0,0.35,0.4,0.1,0.03,0.01,0.001,0.05,16%,7.04,--,0.07,15.1,0.01,3.32,2.14,64%,0.234,0.348,0.362,0.128,0.319,0.297,0.331,,2.82,0.7,0.47,0.01,0.03,0.66,0.42,0.17,0.01,0.06,1.02,7742222.0,
311,16395.0,Ildemaro Vargas,B,ARI,BOS,2900,2B/3B,6,false,false,true,-,-,Payton Tolle,Carlos Narvaez (N),-,ARI,Closed,-,true,true,0%,false,69%,5.74,1.98,0.37,0.36,0.05,0.02,0.07,0.001,0.11,13%,5.76,Main,0.44,14.58,1.47,3.98,2.09,53%,0.249,0.292,0.35,0.101,0.284,0.266,0.204,0.276,3.66,0.53,0.23,0.02,0.02,0.91,0.66,0.18,0.02,0.05,1.28,16395.0,
312,1405649.0,Jonah Heim,B,TEX,HOU,3000,C,8,false,false,true,-,-,Colton Gordon,Yainer Diaz (N),-,TEX,Closed,-,true,true,9%,false,63%,5.73,1.91,0.39,0.41,0.01,0.0,0.01,0.001,0.06,33%,5.97,Main,0.11,14.72,1.02,3.56,2.08,58%,0.237,0.296,0.4,0.163,0.304,0.286,0.254,0.256,3.27,0.61,0.26,0.01,0.01,0.77,0.49,0.15,0.01,0.12,1.31,1405649.0,
313,38008.0,Jose Trevino,R,CIN,NYM,2700,C,7,false,false,true,-,-,David Peterson,Francisco Alvarez (N),-,CIN,-,-,true,true,13%,true,64%,5.71,2.11,0.41,0.39,0.0,0.0,0.02,0.001,0.1,22%,5.99,--,0.4,14.43,9.86,3.75,2.52,67%,0.256,0.31,0.372,0.116,0.302,0.279,0.291,0.261,3.45,0.48,0.25,0.0,0.03,0.88,0.64,0.16,0.0,0.08,1.28,38008.0,
314,15811.0,Javier Baez,R,DET,CHW,3400,OF/SS,9,false,false,true,-,-,Shane Smith,Kyle Teel (N),-,DET,-,-,false,true,0%,true,61%,5.7,1.68,0.37,0.4,0.06,0.02,0.01,0.001,0.08,24%,5.7,--,0.22,15.09,7.58,3.68,1.96,53%,0.237,0.28,0.367,0.13,0.284,0.281,0.254,0.273,3.46,0.88,0.16,0.0,0.06,0.82,0.55,0.17,0.01,0.09,1.27,15811.0,
315,2042911.0,Rafael Marchan,B,PHI,MIA,1,--,9,false,false,false,-,-,Valente Bellozo,Agustin Ramirez (N),-,MIA,Closed,-,true,false,0%,false,72%,5.7,5700.0,0.36,0.42,0.02,0.01,0.02,0.001,0.07,16%,5.71,Main,0.26,14.34,0.01,4.02,1.73,43%,0.224,0.298,0.328,0.104,0.28,0.279,0.242,0.355,3.61,0.59,0.34,0.01,0.05,0.81,0.57,0.17,0.01,0.06,1.18,2042911.0,
316,2040008.0,Alexander Canario,R,PIT,MIL,1,--,7,false,false,false,-,-,Quinn Priester,William Contreras (N),-,PIT,-,-,false,true,0%,false,67%,5.7,5700.0,0.41,0.38,0.04,0.02,0.01,0.001,0.08,23%,5.7,--,0.22,14.45,0.01,3.87,2.33,60%,0.224,0.279,0.343,0.119,0.275,0.291,0.316,0.303,3.58,1.15,0.25,0.0,0.03,0.8,0.55,0.16,0.01,0.08,1.23,2040008.0,
317,1452160.0,Luke Raley,L,SEA,ATL,1,--,7,false,false,false,-,-,Chris Sale,Drake Baldwin (N),-,ATL,-,-,false,false,3%,false,64%,5.69,5690.0,0.36,0.37,0.09,0.02,0.02,0.001,0.06,27%,5.77,Main,0.0,15.15,0.01,3.99,2.36,59%,0.182,0.273,0.304,0.122,0.262,0.325,0.331,0.323,3.52,1.71,0.24,0.01,0.21,0.64,0.42,0.11,0.02,0.1,1.07,1452160.0,
318,538921.0,Myles Straw,R,TOR,NYY,1,--,9,false,false,false,-,-,Cameron Schlittler,Austin Wells (+),-,NYY,-,-,false,false,5%,false,53%,5.68,5680.0,0.28,0.34,0.15,0.03,0.05,0.001,0.08,9%,5.85,Main,0.44,14.43,0.01,3.78,2.04,54%,0.245,0.294,0.325,0.08,0.277,0.286,0.322,,3.46,0.73,0.25,0.0,0.02,0.85,0.66,0.13,0.02,0.03,1.12,538921.0,
319,814586.0,Garrett Stubbs,L,PHI,MIA,1,--,8,false,false,false,-,-,Valente Bellozo,Agustin Ramirez (N),-,MIA,Closed,-,true,false,6%,false,50%,5.68,5680.0,0.34,0.37,0.09,0.02,0.02,0.001,0.07,15%,5.91,Main,0.2,14.69,0.01,3.96,1.82,46%,0.211,0.285,0.311,0.1,0.266,0.262,,0.254,3.56,0.87,0.33,0.02,0.04,0.75,0.54,0.13,0.03,0.05,1.11,814586.0,
320,16128.0,Miguel Rojas,R,LAD,BAL,2300,2B,8,false,false,true,-,-,Dean Kremer,Samuel Basallo (-),-,BAL,-,-,false,false,11%,false,65%,5.66,2.46,0.34,0.38,0.03,0.03,0.02,0.001,0.09,15%,5.99,Main,0.53,14.19,2.71,3.91,2.23,57%,0.258,0.305,0.353,0.095,0.292,0.284,0.282,0.305,3.63,0.47,0.23,0.0,0.03,0.94,0.71,0.17,0.01,0.05,1.28,16128.0,
321,1232642.0,Jake Fraley,L,ATL,SEA,1,--,8,false,false,false,-,-,Logan Gilbert,Cal Raleigh (++),-,ATL,-,-,true,true,18%,false,57%,5.66,5660.0,0.31,0.34,0.13,0.04,0.0,0.001,0.06,18%,6.16,Main,0.13,15.15,0.01,3.43,2.15,63%,0.238,0.306,0.364,0.126,0.295,0.303,0.324,0.285,3.12,0.86,0.28,0.01,0.03,0.74,0.5,0.15,0.02,0.07,1.14,1232642.0,
322,4061747.0,Luis Matos,R,SFG,STL,1,--,8,false,false,false,-,-,Michael McGreevy,James Crooks (N),-,STL,-,-,false,false,8%,false,62%,5.65,5650.0,0.37,0.38,0.04,0.02,0.02,0.001,0.09,20%,5.87,Main,0.38,14.23,0.01,3.8,2.22,58%,0.248,0.283,0.363,0.115,0.283,0.316,0.295,0.243,3.6,0.43,0.15,0.0,0.03,0.89,0.63,0.18,0.01,0.07,1.31,4061747.0,
323,7958159.0,Brady House,R,WAS,CHC,6900,3B,9,true,true,true,-,-,Javier Assad,Reese McGuire (N),Clint Vondrak (EH),CHC,-,-,false,false,0%,false,64%,5.63,0.82,0.37,0.39,0.05,0.02,0.0,0.001,0.08,21%,5.63,--,0.38,14.7,0.01,3.84,2.1,55%,0.236,0.279,0.345,0.109,0.274,0.287,0.279,,3.62,0.99,0.18,0.0,0.04,0.85,0.63,0.14,0.01,0.08,1.25,7958159.0,
324,7255802.0,Jake Mangum,B,TBR,CLE,4000,OF,6,false,false,true,-,-,Gavin Williams,Austin Hedges (++),Jansen Visconti (H),TAM01,-,-,true,true,0%,false,51%,5.61,1.4,0.29,0.3,0.11,0.04,0.01,0.001,0.1,5%,5.61,Main,0.53,14.38,1.36,3.92,2.45,63%,0.251,0.297,0.329,0.078,0.278,0.283,0.277,,3.66,0.74,0.21,0.0,0.03,0.92,0.71,0.16,0.03,0.02,1.2,7255802.0,
325,2040006.0,Joey Bart,R,PIT,MIL,2600,C,8,false,false,true,-,-,Quinn Priester,William Contreras (N),-,PIT,-,-,false,true,6%,false,60%,5.56,2.14,0.37,0.4,0.01,0.0,0.01,0.001,0.09,21%,5.72,--,0.3,14.32,4.75,3.66,2.22,61%,0.245,0.32,0.359,0.114,0.303,0.319,0.324,0.312,3.29,0.92,0.29,0.0,0.07,0.81,0.59,0.14,0.0,0.08,1.18,2040006.0,
326,4061086.0,Bryan Ramos,R,CHW,DET,1,--,9,false,false,false,-,-,Jack Flaherty,Dillon Dingler (N),-,DET,-,-,false,false,0%,false,0%,5.52,5520.0,0.36,0.38,0.04,0.02,0.0,0.001,0.06,25%,5.52,--,0.13,14.55,0.01,3.8,2.11,56%,0.217,0.271,0.344,0.127,0.271,0.291,,0.326,3.53,1.08,0.21,0.0,0.06,0.77,0.5,0.17,0.01,0.09,1.21,4061086.0,
327,6828390.0,Eric Wagaman,R,MIA,PHI,3300,1B,7,false,false,true,-,-,Cristopher Sanchez,J.T. Realmuto (N),-,MIA,Closed,-,true,true,13%,false,64%,5.52,1.67,0.37,0.36,0.03,0.01,0.0,0.001,0.09,20%,5.79,Main,0.26,14.19,0.95,3.62,2.52,70%,0.249,0.296,0.372,0.123,0.293,0.309,0.297,0.281,3.38,0.78,0.21,0.01,0.02,0.84,0.57,0.19,0.01,0.07,1.26,6828390.0,
328,17869.0,Adam Frazier,L,KCR,MIN,3100,2B/OF,6,false,false,true,-,-,Pablo Lopez,Ryan Jeffers (N),-,KCR,-,-,true,true,8%,false,54%,5.47,1.76,0.3,0.32,0.07,0.03,0.03,0.001,0.08,8%,5.64,Main,0.4,14.48,0.71,3.78,2.63,70%,0.249,0.307,0.34,0.091,0.287,0.276,0.289,0.292,3.45,0.6,0.26,0.01,0.04,0.86,0.64,0.15,0.04,0.03,1.17,17869.0,
329,814186.0,Dylan Moore,R,TEX,HOU,3200,OF,9,false,false,true,-,-,Colton Gordon,Yainer Diaz (N),-,TEX,Closed,-,true,true,45%,false,67%,5.47,1.71,0.31,0.36,0.13,0.03,0.01,0.001,0.03,34%,6.79,Main,0.0,15.11,0.45,2.87,1.98,69%,0.22,0.308,0.417,0.197,0.317,0.31,0.278,0.322,2.54,0.79,0.27,0.0,0.05,0.56,0.3,0.13,0.01,0.12,1.06,814186.0,
330,8381361.0,Timothy Elko,R,CHW,DET,1,--,7,false,false,false,-,-,Jack Flaherty,Dillon Dingler (N),-,DET,-,-,false,false,0%,false,75%,5.46,5460.0,0.4,0.37,0.01,0.01,0.01,0.001,0.07,30%,5.47,--,0.2,14.4,0.01,4.0,2.33,58%,0.21,0.251,0.335,0.125,0.257,0.284,0.199,,3.78,1.57,0.18,0.0,0.03,0.79,0.54,0.14,0.01,0.11,1.27,8381361.0,
331,2107474.0,Patrick Bailey,B,SFG,STL,2700,C,8,false,false,true,-,-,Michael McGreevy,James Crooks (N),-,STL,-,-,true,false,0%,false,61%,5.46,2.02,0.35,0.38,0.01,0.01,0.03,0.001,0.08,18%,5.46,Main,0.32,13.98,1.46,3.94,2.22,56%,0.232,0.296,0.334,0.102,0.281,0.281,0.251,0.306,3.58,0.82,0.31,0.01,0.03,0.83,0.6,0.16,0.01,0.06,1.19,2107474.0,
